node_id,osm_id,lon,lat,in_degree,out_degree,undir_deg,geometry
1128,1651827744,114.1886538,22.3153391,2,2,4,POINT (114.188654 22.315339)
1129,1651827748,114.1875198,22.3163333,2,1,3,POINT (114.18752 22.316333)
1130,1651827750,114.1864208,22.3163032,3,2,3,POINT (114.186421 22.316303)
1131,1651827752,114.1896496,22.3163872,2,1,3,POINT (114.18965 22.316387)
1132,1651827755,114.1894149,22.3165802,0,1,1,POINT (114.189415 22.31658)
1133,1651827803,114.1876219,22.3190944,2,2,3,POINT (114.187622 22.319094)
1134,1651827805,114.192467,22.3192057,2,2,3,POINT (114.192467 22.319206)
1135,1651827808,114.1923746,22.3192761,2,2,4,POINT (114.192375 22.319276)
1136,1651827809,114.1941813,22.3193311,1,1,1,POINT (114.194181 22.319331)
1137,1651827817,114.1864133,22.319518,2,3,3,POINT (114.186413 22.319518)
1138,1651827820,114.1869571,22.3195208,2,2,3,POINT (114.186957 22.319521)
1139,1651827822,114.1939377,22.3194362,1,1,1,POINT (114.193938 22.319436)
1140,1651827823,114.1940453,22.3196511,2,2,3,POINT (114.194045 22.319651)
1141,1651827825,114.1944079,22.3197957,2,2,3,POINT (114.194408 22.319796)
1142,1651827826,114.1941661,22.3198985,1,2,3,POINT (114.194166 22.319898)
1143,1651827828,114.1875121,22.3200669,2,2,4,POINT (114.187512 22.320067)
1144,1651827839,114.1932385,22.3204462,2,1,3,POINT (114.193238 22.320446)
1145,1651827842,114.1930455,22.3205336,2,1,3,POINT (114.193046 22.320534)
1146,1651827843,114.1928131,22.3206347,1,2,3,POINT (114.192813 22.320635)
1147,1651827844,114.1925764,22.3207377,1,2,3,POINT (114.192576 22.320738)
1148,1651827849,114.1923442,22.3208387,2,1,3,POINT (114.192344 22.320839)
1149,1651827850,114.1921105,22.3209404,2,1,3,POINT (114.19211 22.32094)
1150,1651827851,114.1918769,22.321042,1,2,3,POINT (114.191877 22.321042)
1151,1651827852,114.1905304,22.3210452,1,2,3,POINT (114.19053 22.321045)
1152,1651827853,114.1916425,22.321144,1,2,3,POINT (114.191642 22.321144)
1153,1651827854,114.1914071,22.3212464,2,1,3,POINT (114.191407 22.321246)
1154,1651827857,114.191174,22.3213479,2,1,3,POINT (114.191174 22.321348)
1155,1651827858,114.1937323,22.3213272,1,2,3,POINT (114.193732 22.321327)
1156,1651827859,114.1909389,22.3214501,1,2,3,POINT (114.190939 22.32145)
1157,1651827860,114.1934918,22.3214317,1,2,3,POINT (114.193492 22.321432)
1158,1651827862,114.1932558,22.3215342,2,1,3,POINT (114.193256 22.321534)
1159,1651827863,114.1930221,22.3216358,2,1,3,POINT (114.193022 22.321636)
1160,1651827864,114.1927902,22.3217365,1,2,3,POINT (114.19279 22.321736)
1161,1651827865,114.1925556,22.3218385,1,2,3,POINT (114.192556 22.321838)
1162,1651827867,114.1923217,22.3219401,2,1,3,POINT (114.192322 22.32194)
1163,1651827871,114.1920893,22.3220411,2,1,3,POINT (114.192089 22.322041)
1164,1651827879,114.191852,22.3221442,1,2,3,POINT (114.191852 22.322144)
1165,1651827885,114.1916192,22.3222453,1,2,3,POINT (114.191619 22.322245)
1166,1651827887,114.1913832,22.3223479,2,1,3,POINT (114.191383 22.322348)
1167,1651827893,114.1914074,22.3233264,1,2,3,POINT (114.191407 22.323326)
1168,1651827897,114.1883767,22.3236409,1,2,3,POINT (114.188377 22.323641)
1169,1651827909,114.18934,22.324351,1,2,3,POINT (114.18934 22.324351)
1170,1651827916,114.1887281,22.324622,2,2,4,POINT (114.188728 22.324622)
1171,1651827924,114.1882543,22.3249117,2,1,2,POINT (114.188254 22.324912)
1172,1651827925,114.1856714,22.3248939,2,2,3,POINT (114.185671 22.324894)
1173,1651827929,114.1856429,22.3250125,3,3,4,POINT (114.185643 22.325012)
1174,1651827933,114.1872011,22.3251354,3,3,3,POINT (114.187201 22.325135)
1175,1651827946,114.1843714,22.3259786,1,1,1,POINT (114.184371 22.325979)
1176,1651827949,114.1876841,22.3262098,2,1,3,POINT (114.187684 22.32621)
1177,1651827954,114.1843285,22.3267534,2,2,3,POINT (114.184328 22.326753)
1178,1651827966,114.1852101,22.3270431,2,2,3,POINT (114.18521 22.327043)
1179,1651827970,114.1862851,22.3270966,2,1,3,POINT (114.186285 22.327097)
1180,1651827979,114.1872476,22.327252,1,2,3,POINT (114.187248 22.327252)
1181,1651827981,114.1862794,22.3273016,1,2,3,POINT (114.186279 22.327302)
1182,1651827991,114.1875544,22.3274483,2,1,3,POINT (114.187554 22.327448)
1183,1651828011,114.1864346,22.3280812,2,1,3,POINT (114.186435 22.328081)
1184,1651828012,114.184079,22.3281471,2,3,3,POINT (114.184079 22.328147)
1185,1651828016,114.1870206,22.3289968,4,4,4,POINT (114.187021 22.328997)
1186,1651828017,114.1864747,22.3290214,4,3,4,POINT (114.186475 22.329021)
1187,1651828018,114.1854073,22.3290512,3,3,3,POINT (114.185407 22.329051)
1188,1651828027,114.1899042,22.3305918,3,2,3,POINT (114.189904 22.330592)
1189,1651828028,114.1915606,22.3305748,3,2,3,POINT (114.191561 22.330575)
1190,1651828029,114.1893425,22.3306082,2,3,3,POINT (114.189342 22.330608)
1191,1651828030,114.1888164,22.3306342,3,2,3,POINT (114.188816 22.330634)
1192,1651828031,114.1882333,22.3306597,2,2,2,POINT (114.188233 22.33066)
1193,1651828032,114.1876918,22.3306711,3,2,3,POINT (114.187692 22.330671)
1194,1651828033,114.187087,22.330688,3,3,3,POINT (114.187087 22.330688)
1195,1651828036,114.1865828,22.3317834,1,1,1,POINT (114.186583 22.331783)
1196,1651828039,114.1933121,22.3321602,2,3,3,POINT (114.193312 22.33216)
1197,1652874716,114.1972224,22.331683,2,1,3,POINT (114.197222 22.331683)
1198,1784785777,114.1581695,22.3219865,2,1,3,POINT (114.15817 22.321986)
1199,1864490832,114.1805457,22.32873,2,1,3,POINT (114.180546 22.32873)
1200,1925307147,114.1940423,22.3317762,1,1,1,POINT (114.194042 22.331776)
1201,1925307161,114.1931049,22.3319288,3,3,3,POINT (114.193105 22.331929)
1202,1952598379,114.1857405,22.3103309,1,1,1,POINT (114.18574 22.310331)
1203,1952598381,114.1859584,22.3103771,1,1,1,POINT (114.185958 22.310377)
1204,1952598383,114.1858203,22.3104604,3,3,3,POINT (114.18582 22.31046)
1205,1952598390,114.1860954,22.3109088,2,2,3,POINT (114.186095 22.310909)
1206,1975950491,114.1756296,22.3349282,1,1,1,POINT (114.17563 22.334928)
1207,2089428235,114.16148,22.3070573,1,2,3,POINT (114.16148 22.307057)
1208,2208339288,114.1770441,22.3026398,2,1,3,POINT (114.177044 22.30264)
1209,2208339291,114.1775126,22.3027572,1,2,3,POINT (114.177513 22.302757)
1210,2208339296,114.1775231,22.3028719,2,1,3,POINT (114.177523 22.302872)
1211,2208339310,114.177468,22.3032512,1,3,4,POINT (114.177468 22.303251)
1212,2209285896,114.1770856,22.3029603,2,1,3,POINT (114.177086 22.30296)
1213,2280300926,114.1798788,22.3303281,2,1,3,POINT (114.179879 22.330328)
1214,2280302632,114.1792936,22.3298119,2,2,3,POINT (114.179294 22.329812)
1215,2280302647,114.1792321,22.3287112,2,2,3,POINT (114.179232 22.328711)
1216,2280302655,114.1792533,22.3289956,1,2,2,POINT (114.179253 22.328996)
1217,2280302658,114.1792721,22.3295265,2,1,2,POINT (114.179272 22.329526)
1218,2389070853,114.1633036,22.3248567,2,1,3,POINT (114.163304 22.324857)
1219,2392423823,114.1530739,22.3270775,0,1,1,POINT (114.153074 22.327078)
1220,2404926823,114.1613279,22.3219598,2,1,3,POINT (114.161328 22.32196)
1221,2404926827,114.1613357,22.3214145,0,1,1,POINT (114.161336 22.321414)
1222,2454355466,114.196575,22.3320206,2,1,3,POINT (114.196575 22.332021)
1223,2545282593,114.1890277,22.3059948,1,2,3,POINT (114.189028 22.305995)
1224,2558033404,114.1970534,22.3313367,1,2,3,POINT (114.197053 22.331337)
1225,2558033411,114.1934361,22.3290231,2,2,4,POINT (114.193436 22.329023)
1226,2558033418,114.1943772,22.3282364,1,1,1,POINT (114.194377 22.328236)
1227,2558033462,114.1916039,22.3256036,1,1,1,POINT (114.191604 22.325604)
1228,2558033473,114.1933135,22.3272339,1,1,1,POINT (114.193314 22.327234)
1229,2558036215,114.1982588,22.3323155,1,2,3,POINT (114.198259 22.332316)
1230,2639744183,114.1707464,22.3243515,1,2,3,POINT (114.170746 22.324352)
1231,2639744193,114.1716887,22.3197996,1,2,3,POINT (114.171689 22.3198)
1232,2639744195,114.1713815,22.3212871,2,1,3,POINT (114.171382 22.321287)
1233,2754770542,114.1658037,22.306099,1,2,3,POINT (114.165804 22.306099)
1234,2754770587,114.1655428,22.3058654,2,1,3,POINT (114.165543 22.305865)
1235,2772111132,114.1764328,22.3117949,3,2,3,POINT (114.176433 22.311795)
1236,2772111145,114.1767076,22.3118437,1,2,3,POINT (114.176708 22.311844)
1237,2772111183,114.1762309,22.3122369,3,2,3,POINT (114.176231 22.312237)
1238,2772111189,114.1772394,22.3149317,2,1,3,POINT (114.177239 22.314932)
1239,2774815491,114.1771361,22.3154488,1,0,1,POINT (114.177136 22.315449)
1240,2832941882,114.1485765,22.3293377,1,0,1,POINT (114.148576 22.329338)
1241,2863929182,114.1566946,22.3203332,3,3,4,POINT (114.156695 22.320333)
1242,2866714633,114.160735,22.313268,2,1,3,POINT (114.160735 22.313268)
1243,2868162247,114.1543655,22.3309267,2,2,4,POINT (114.154366 22.330927)
1244,2873992829,114.1970444,22.331626,1,2,3,POINT (114.197044 22.331626)
1245,2873992835,114.1969835,22.331512,2,1,3,POINT (114.196984 22.331512)
1246,2873992839,114.1974121,22.3314819,2,1,3,POINT (114.197412 22.331482)
1247,2873992840,114.1984683,22.3322705,1,2,3,POINT (114.198468 22.33227)
1248,2873992841,114.1983069,22.3322406,2,1,3,POINT (114.198307 22.332241)
1249,2878204574,114.19984,22.332918,1,1,1,POINT (114.19984 22.332918)
1250,2878206305,114.19849,22.33238,2,2,3,POINT (114.19849 22.33238)
1251,2999564052,114.166573,22.3312955,2,2,3,POINT (114.166573 22.331296)
1252,2999564058,114.1664143,22.3314061,1,2,3,POINT (114.166414 22.331406)
1253,3200153661,114.1593015,22.3233398,2,2,4,POINT (114.159302 22.32334)
1254,3200166661,114.1590664,22.3230902,1,2,3,POINT (114.159066 22.32309)
1255,3200246561,114.1591205,22.3229596,2,1,3,POINT (114.15912 22.32296)
1256,3200259361,114.15959,22.32285,1,2,3,POINT (114.15959 22.32285)
1257,3230280999,114.1676639,22.3190813,2,1,3,POINT (114.167664 22.319081)
1258,3261524561,114.1580379,22.3245698,2,2,4,POINT (114.158038 22.32457)
1259,3270208461,114.1616263,22.3250032,2,2,4,POINT (114.161626 22.325003)
1260,3331535680,114.1687453,22.3221208,1,2,3,POINT (114.168745 22.322121)
1261,3334802082,114.1613641,22.3073431,2,2,4,POINT (114.161364 22.307343)
1262,3336091196,114.1559135,22.3260091,2,2,4,POINT (114.155914 22.326009)
1263,3336091197,114.1558098,22.3260835,2,2,4,POINT (114.15581 22.326084)
1264,3336091198,114.155878,22.3261673,2,2,4,POINT (114.155878 22.326167)
1265,3336091205,114.1566862,22.3268794,2,2,3,POINT (114.156686 22.326879)
1266,3336091210,114.1572975,22.3275503,3,3,4,POINT (114.157298 22.32755)
1267,3336091212,114.1579323,22.3282635,2,2,4,POINT (114.157932 22.328264)
1268,3336091224,114.1583038,22.3286948,2,2,4,POINT (114.158304 22.328695)
1269,3336091232,114.1587139,22.329134,2,2,4,POINT (114.158714 22.329134)
1270,3338147030,114.1591149,22.3295791,2,2,4,POINT (114.159115 22.329579)
1271,3610003009,114.1682081,22.3003949,2,1,3,POINT (114.168208 22.300395)
1272,3676641732,114.1810347,22.3062835,1,2,3,POINT (114.181035 22.306284)
1273,3688773290,114.1686843,22.3327592,1,0,1,POINT (114.168684 22.332759)
1274,3692616228,114.1594542,22.3233315,1,2,3,POINT (114.159454 22.323332)
1275,3909038855,114.1750422,22.3178652,2,2,3,POINT (114.175042 22.317865)
1276,3978935775,114.1745713,22.307149,2,1,3,POINT (114.174571 22.307149)
1277,4123241552,114.168077,22.323893,1,2,3,POINT (114.168077 22.323893)
1278,4294666033,114.1842023,22.3105236,3,3,3,POINT (114.184202 22.310524)
1279,4332327041,114.1610019,22.3228614,2,2,3,POINT (114.161002 22.322861)
1280,4421445236,114.1714748,22.3126951,1,1,1,POINT (114.171475 22.312695)
1281,4432829782,114.1526786,22.3289038,1,0,1,POINT (114.152679 22.328904)
1282,4493621922,114.1759936,22.3066443,2,1,3,POINT (114.175994 22.306644)
1283,4501979659,114.1667867,22.3150558,2,1,3,POINT (114.166787 22.315056)
1284,4510281036,114.1690856,22.3030214,2,2,3,POINT (114.169086 22.303021)
1285,4510281038,114.1692795,22.3030372,2,1,3,POINT (114.16928 22.303037)
1286,4510286866,114.1681224,22.3029485,2,2,4,POINT (114.168122 22.302948)
1287,4535526794,114.1757299,22.3025284,1,1,1,POINT (114.17573 22.302528)
1288,4642297159,114.1723912,22.2946736,2,2,4,POINT (114.172391 22.294674)
1289,4689807727,114.181692,22.3183571,1,1,1,POINT (114.181692 22.318357)
1290,4733952775,114.1904996,22.3121849,2,2,3,POINT (114.1905 22.312185)
1291,4773263715,114.178526,22.3272806,1,2,3,POINT (114.178526 22.327281)
1292,4773316072,114.1746517,22.3264593,1,2,3,POINT (114.174652 22.326459)
1293,4773316080,114.1724344,22.3266733,2,2,3,POINT (114.172434 22.326673)
1294,4773330911,114.1720975,22.3266789,2,2,4,POINT (114.172098 22.326679)
1295,4773331322,114.1717672,22.3266664,1,2,3,POINT (114.171767 22.326666)
1296,4773727046,114.1603876,22.3260482,1,2,3,POINT (114.160388 22.326048)
1297,4773779436,114.1641175,22.3236062,1,2,3,POINT (114.164118 22.323606)
1298,4777713345,114.1903141,22.3270143,2,1,3,POINT (114.190314 22.327014)
1299,4781436505,114.1856434,22.32008,3,3,3,POINT (114.185643 22.32008)
1300,4843875301,114.1910991,22.319991,2,2,3,POINT (114.191099 22.319991)
1301,4843875302,114.1920307,22.3195029,2,2,3,POINT (114.192031 22.319503)
1302,4844265425,114.1972783,22.3316696,1,2,3,POINT (114.197278 22.33167)
1303,4844611313,114.1857176,22.3272015,2,1,3,POINT (114.185718 22.327202)
1304,4844940406,114.171157,22.3032407,1,2,3,POINT (114.171157 22.303241)
1305,4844962258,114.1679667,22.3029379,2,2,4,POINT (114.167967 22.302938)
1306,4844962261,114.1667228,22.3028069,1,2,3,POINT (114.166723 22.302807)
1307,4846202878,114.1915022,22.3288409,2,2,3,POINT (114.191502 22.328841)
1308,4846202879,114.1914997,22.3289072,2,1,3,POINT (114.1915 22.328907)
1309,4846202881,114.1915465,22.3288405,1,2,3,POINT (114.191546 22.32884)
1310,4848211641,114.1704091,22.2946312,1,2,3,POINT (114.170409 22.294631)
1311,4848211645,114.1705896,22.2948821,2,1,3,POINT (114.17059 22.294882)
1312,4848365922,114.1895517,22.3277536,2,1,3,POINT (114.189552 22.327754)
1313,4856147006,114.1808078,22.3302588,2,3,3,POINT (114.180808 22.330259)
1314,4856147008,114.1807374,22.3302625,3,2,4,POINT (114.180737 22.330262)
1315,4856147010,114.1806345,22.3288666,1,2,3,POINT (114.180634 22.328867)
1316,4856402019,114.1674088,22.332148,2,2,4,POINT (114.167409 22.332148)
1317,4856402020,114.1675305,22.3320862,2,2,3,POINT (114.16753 22.332086)
1318,4856411322,114.1674539,22.3321981,1,2,3,POINT (114.167454 22.332198)
1319,4856411323,114.1673847,22.3322543,2,1,3,POINT (114.167385 22.332254)
1320,4858064646,114.1673414,22.327631,2,2,3,POINT (114.167341 22.327631)
1321,4858256070,114.166335,22.3326222,1,0,1,POINT (114.166335 22.332622)
1322,4858447071,114.1584944,22.3216866,2,1,3,POINT (114.158494 22.321687)
1323,4858447072,114.1582586,22.3219701,1,2,3,POINT (114.158259 22.32197)
1324,4860301263,114.1783376,22.3234652,1,2,3,POINT (114.178338 22.323465)
1325,4860301264,114.1784145,22.324498,2,1,3,POINT (114.178414 22.324498)
1326,4860301265,114.1783557,22.3236929,2,2,3,POINT (114.178356 22.323693)
1327,4860320025,114.1781269,22.3219098,1,3,4,POINT (114.178127 22.32191)
1328,4860320026,114.178161,22.3216632,2,2,4,POINT (114.178161 22.321663)
1329,4860320029,114.1793806,22.3171837,2,1,3,POINT (114.179381 22.317184)
1330,4860608371,114.1791942,22.3174446,1,2,3,POINT (114.179194 22.317445)
1331,4860691742,114.1651046,22.3239824,2,2,3,POINT (114.165105 22.323982)
1332,4860691743,114.1657153,22.3241075,1,1,1,POINT (114.165715 22.324108)
1333,4860719322,114.1819502,22.3132538,2,2,3,POINT (114.18195 22.313254)
1334,4860805876,114.188537,22.3027883,1,2,3,POINT (114.188537 22.302788)
1335,4860805878,114.1886293,22.3027538,2,2,4,POINT (114.188629 22.302754)
1336,4860805880,114.1888027,22.3028831,0,2,2,POINT (114.188803 22.302883)
1337,4862079505,114.1845269,22.3008042,2,1,3,POINT (114.184527 22.300804)
1338,4862079512,114.1843491,22.3011592,2,1,3,POINT (114.184349 22.301159)
1339,4862079513,114.1844391,22.3011443,2,1,3,POINT (114.184439 22.301144)
1340,4862122192,114.1560305,22.3329075,0,1,1,POINT (114.15603 22.332908)
1341,4862139808,114.1840008,22.3014702,2,1,3,POINT (114.184001 22.30147)
1342,4862185729,114.1788411,22.3056672,2,1,3,POINT (114.178841 22.305667)
1343,4862228463,114.1782562,22.3057339,2,1,3,POINT (114.178256 22.305734)
1344,4862322386,114.165286,22.3063687,2,2,4,POINT (114.165286 22.306369)
1345,4862605958,114.1779813,22.2984034,2,3,3,POINT (114.177981 22.298403)
1346,4862605959,114.1785062,22.2978272,2,1,3,POINT (114.178506 22.297827)
1347,4862705207,114.1591194,22.3331179,1,0,1,POINT (114.159119 22.333118)
1348,4864359198,114.1859216,22.3047485,2,2,4,POINT (114.185922 22.304748)
1349,4864470280,114.1619855,22.322904,1,2,3,POINT (114.161986 22.322904)
1350,4864607476,114.1911214,22.3226817,1,2,2,POINT (114.191121 22.322682)
1351,4864607479,114.1913932,22.3232297,2,1,2,POINT (114.191393 22.32323)
1352,4864718208,114.1924396,22.3193447,2,2,4,POINT (114.19244 22.319345)
1353,4864718209,114.192554,22.3192864,2,2,3,POINT (114.192554 22.319286)
1354,4907135612,114.1729303,22.3158456,1,2,3,POINT (114.17293 22.315846)
1355,4928401453,114.1643658,22.3063965,1,2,3,POINT (114.164366 22.306396)
1356,4928401462,114.1640498,22.3068567,2,1,3,POINT (114.16405 22.306857)
1357,4928401464,114.1640553,22.3066382,2,2,4,POINT (114.164055 22.306638)
1358,4928401467,114.1638956,22.3087057,1,3,4,POINT (114.163896 22.308706)
1359,4928401468,114.1638689,22.3088061,2,1,3,POINT (114.163869 22.308806)
1360,4945918763,114.1989862,22.3216312,2,1,3,POINT (114.198986 22.321631)
1361,4988113111,114.1873562,22.3122197,1,2,3,POINT (114.187356 22.31222)
1362,5009737115,114.1594717,22.3027877,2,1,3,POINT (114.159472 22.302788)
1363,5009737119,114.1594267,22.3031008,1,2,3,POINT (114.159427 22.303101)
1364,5022506823,114.189792,22.3249539,2,1,3,POINT (114.189792 22.324954)
1365,5026755148,114.1829312,22.308638,2,1,3,POINT (114.182931 22.308638)
1366,5026796433,114.1770271,22.306237,1,2,3,POINT (114.177027 22.306237)
1367,5035159635,114.1672117,22.3090769,2,2,4,POINT (114.167212 22.309077)
1368,5052279539,114.1569617,22.3174492,1,2,3,POINT (114.156962 22.317449)
1369,5054337446,114.1645312,22.3027452,2,1,3,POINT (114.164531 22.302745)
1370,5069518591,114.1820785,22.3339316,1,1,1,POINT (114.182078 22.333932)
1371,5098425986,114.1690143,22.2938624,1,0,1,POINT (114.169014 22.293862)
1372,5099453112,114.1712706,22.3084889,1,2,3,POINT (114.171271 22.308489)
1373,5101532172,114.1651544,22.3313629,2,2,4,POINT (114.165154 22.331363)
1374,5101532173,114.1652114,22.3312955,1,2,3,POINT (114.165211 22.331296)
1375,5101650401,114.1665867,22.3328933,0,1,1,POINT (114.166587 22.332893)
1376,5101650402,114.1665404,22.3328432,1,0,1,POINT (114.16654 22.332843)
1377,5101814997,114.1703228,22.3315677,3,3,3,POINT (114.170323 22.331568)
1378,5101814998,114.17041,22.331563,3,2,2,POINT (114.17041 22.331563)
1379,5102113130,114.1716362,22.3196876,2,2,4,POINT (114.171636 22.319688)
1380,5102138240,114.1754378,22.3186093,1,2,3,POINT (114.175438 22.318609)
1381,5102154185,114.1777958,22.3177106,1,2,3,POINT (114.177796 22.317711)
1382,5102189141,114.1875128,22.3200248,2,2,4,POINT (114.187513 22.320025)
1383,5102189142,114.1874386,22.3200316,2,2,3,POINT (114.187439 22.320032)
1384,5103577570,114.1580589,22.3244185,2,1,3,POINT (114.158059 22.324418)
1385,5103661126,114.1658965,22.3201771,2,1,3,POINT (114.165896 22.320177)
1386,5103929473,114.171733,22.3032687,2,2,4,POINT (114.171733 22.303269)
1387,5103929474,114.1718146,22.303275,2,2,4,POINT (114.171815 22.303275)
1388,5103929475,114.1719165,22.3032521,2,2,3,POINT (114.171916 22.303252)
1389,5103971487,114.1742817,22.3072288,2,2,4,POINT (114.174282 22.307229)
1390,5103971488,114.1741806,22.3070591,2,2,4,POINT (114.174181 22.307059)
1391,5103971489,114.1744355,22.3074317,1,2,3,POINT (114.174436 22.307432)
1392,5103971497,114.174008,22.3073168,1,2,3,POINT (114.174008 22.307317)
1393,5104093639,114.1771176,22.3029386,2,2,4,POINT (114.177118 22.302939)
1394,5104093645,114.1772571,22.3029817,3,2,5,POINT (114.177257 22.302982)
1395,5104093646,114.1771748,22.3030275,2,2,4,POINT (114.177175 22.303028)
1396,5104093647,114.1770713,22.3030694,2,2,4,POINT (114.177071 22.303069)
1397,5104093648,114.1768133,22.3031074,2,2,3,POINT (114.176813 22.303107)
1398,5104128046,114.1861553,22.3047181,1,2,3,POINT (114.186155 22.304718)
1399,5104147159,114.1606472,22.3075809,2,1,3,POINT (114.160647 22.307581)
1400,5104169313,114.1675431,22.3048486,1,2,3,POINT (114.167543 22.304849)
1401,5104193282,114.1673164,22.3090304,2,2,4,POINT (114.167316 22.30903)
1402,5116241584,114.162355,22.3315962,1,0,1,POINT (114.162355 22.331596)
1403,5118471617,114.1661569,22.3068173,1,2,3,POINT (114.166157 22.306817)
1404,5120436693,114.1790669,22.298078,2,1,3,POINT (114.179067 22.298078)
1405,5120436700,114.1822316,22.2995579,1,2,3,POINT (114.182232 22.299558)
1406,5120436719,114.1771494,22.2965485,1,2,3,POINT (114.177149 22.296548)
1407,5120437766,114.1757915,22.2957699,2,1,3,POINT (114.175792 22.29577)
1408,5120437769,114.1768,22.2963753,2,1,3,POINT (114.1768 22.296375)
1409,5123029554,114.1672825,22.3073216,2,1,3,POINT (114.167282 22.307322)
1410,5123029555,114.1663535,22.3075342,0,2,2,POINT (114.166354 22.307534)
1411,5123029556,114.1654255,22.3077472,1,0,1,POINT (114.165426 22.307747)
1412,5131739783,114.1613338,22.3074624,1,2,3,POINT (114.161334 22.307462)
1413,5133880779,114.1665106,22.3187874,1,2,3,POINT (114.166511 22.318787)
1414,5135640272,114.187964,22.3215889,1,2,2,POINT (114.187964 22.321589)
1415,5135751883,114.1750516,22.3267682,2,1,3,POINT (114.175052 22.326768)
1416,5137162805,114.1639145,22.3025672,2,1,3,POINT (114.163914 22.302567)
1417,5137162811,114.1638075,22.3026783,1,2,3,POINT (114.163808 22.302678)
1418,5137162815,114.161391,22.3026321,2,1,3,POINT (114.161391 22.302632)
1419,5137162816,114.161604,22.3025282,1,2,3,POINT (114.161604 22.302528)
1420,5137162820,114.1638956,22.3030224,2,1,3,POINT (114.163896 22.303022)
1421,5137163548,114.1640343,22.3031662,2,1,3,POINT (114.164034 22.303166)
1422,5137163564,114.16405,22.3064755,2,2,4,POINT (114.16405 22.306476)
1423,5137163566,114.1637617,22.3065551,2,2,4,POINT (114.163762 22.306555)
1424,5137163569,114.1639483,22.3034467,1,2,3,POINT (114.163948 22.303447)
1425,5137163580,114.167242,22.302988,2,1,3,POINT (114.167242 22.302988)
1426,5271293472,114.182052,22.3042201,2,2,3,POINT (114.182052 22.30422)
1427,5275215754,114.1721331,22.3275911,2,2,3,POINT (114.172133 22.327591)
1428,5299116276,114.1636579,22.308787,3,1,3,POINT (114.163658 22.308787)
1429,5333519678,114.1603767,22.3054539,1,2,3,POINT (114.160377 22.305454)
1430,5333519683,114.1620693,22.3125156,1,2,3,POINT (114.162069 22.312516)
1431,5333519688,114.162134,22.3106501,2,1,3,POINT (114.162134 22.31065)
1432,5333551835,114.1994591,22.322311,1,0,1,POINT (114.199459 22.322311)
1433,5333606589,114.1965197,22.3313446,2,1,3,POINT (114.19652 22.331345)
1434,5390102149,114.1821956,22.3082002,2,1,3,POINT (114.182196 22.3082)
1435,5416484561,114.1994592,22.3220535,0,1,1,POINT (114.199459 22.322054)
1436,5436700698,114.163385,22.3117475,2,1,3,POINT (114.163385 22.311748)
1437,5436700706,114.1643935,22.3112112,2,1,3,POINT (114.164394 22.311211)
1438,5436701127,114.1639881,22.310754,1,2,3,POINT (114.163988 22.310754)
1439,5436750014,114.1651451,22.3067131,1,2,3,POINT (114.165145 22.306713)
1440,5647922669,114.1654939,22.3089783,1,2,3,POINT (114.165494 22.308978)
1441,5647922672,114.1651495,22.3087815,2,1,3,POINT (114.16515 22.308782)
1442,5647922704,114.1652249,22.3091534,2,2,4,POINT (114.165225 22.309153)
1443,5655203843,114.1651873,22.306231,2,2,4,POINT (114.165187 22.306231)
1444,5701086245,114.1651001,22.3064057,2,2,4,POINT (114.1651 22.306406)
1445,5705662284,114.1650484,22.3090641,2,1,3,POINT (114.165048 22.309064)
1446,5705662285,114.1652095,22.3090315,2,2,4,POINT (114.16521 22.309032)
1447,5772236398,114.1945406,22.3220639,1,2,3,POINT (114.194541 22.322064)
1448,5772236401,114.1945925,22.3221732,2,1,3,POINT (114.194592 22.322173)
1449,5805784085,114.1639074,22.302683,2,2,4,POINT (114.163907 22.302683)
1450,5870086800,114.1640546,22.3056253,1,2,3,POINT (114.164055 22.305625)
1451,5998508273,114.1856154,22.3069321,1,2,3,POINT (114.185615 22.306932)
1452,6001017151,114.1904093,22.3122052,3,3,5,POINT (114.190409 22.312205)
1453,6028240974,114.1905034,22.3124385,2,2,3,POINT (114.190503 22.312438)
1454,6046364952,114.1624524,22.3132076,1,2,3,POINT (114.162452 22.313208)
1455,6052471816,114.1647667,22.3118739,2,1,3,POINT (114.164767 22.311874)
1456,6052475832,114.1648707,22.3118828,2,2,4,POINT (114.164871 22.311883)
1457,6052475833,114.1650509,22.3118978,1,2,3,POINT (114.165051 22.311898)
1458,6052475835,114.1649564,22.3117183,2,1,3,POINT (114.164956 22.311718)
1459,6052491085,114.1650273,22.3105587,2,1,3,POINT (114.165027 22.310559)
1460,6052491094,114.1651506,22.3103359,1,2,3,POINT (114.165151 22.310336)
1461,6052491101,114.1653314,22.3104988,1,2,3,POINT (114.165331 22.310499)
1462,6126352666,114.1862539,22.29978,1,1,1,POINT (114.186254 22.29978)
1463,6126362968,114.1894809,22.3021814,1,1,1,POINT (114.189481 22.302181)
1464,6160598984,114.1802678,22.3075185,1,2,3,POINT (114.180268 22.307518)
1465,6283851981,114.1624515,22.3098065,2,1,3,POINT (114.162452 22.309806)
1466,6283852188,114.1649507,22.3105755,1,2,3,POINT (114.164951 22.310576)
1467,6283852189,114.162145,22.3101176,2,1,3,POINT (114.162145 22.310118)
1468,6309604751,114.1654882,22.318794,1,2,3,POINT (114.165488 22.318794)
1469,6316548998,114.1896922,22.3088769,2,2,3,POINT (114.189692 22.308877)
