link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry
1314,791,1667,1181846145,11217924629,0,103239091,南昌街 Nam Cheong Street,secondary,True,58.427,3,,,,,,"LINESTRING (114.162991 22.328733, 114.16293 22.328664, 114.162787 22.328506, 114.162628 22.328329)"
1315,792,125,1182677912,332232291,0,30149088;101183506,櫻桃街 Cherry Street,primary,True,58.50900000000001,4;3,,,,,,"LINESTRING (114.162695 22.318202, 114.162633 22.318206, 114.162571 22.318225, 114.162493 22.318251, 114.162421 22.318291, 114.162356 22.318339, 114.162302 22.318397, 114.162234 22.318475)"
1316,793,128,1182950283,332233448,0,101205484,渡船街 Ferry Street,primary,True,92.17599999999999,4,,,,,,"LINESTRING (114.16638 22.316907, 114.166354 22.31705, 114.166278 22.317481, 114.166222 22.317723)"
1317,794,82,1183092754,308473179,0,102443802,碧街 Pitt Street,residential,False,39.766,,,,,,,"LINESTRING (114.170222 22.313852, 114.169913 22.313794, 114.169908 22.313793, 114.169843 22.31378)"
1318,795,1021,1183092761,1636768942,0,150801671,碧街 Pitt Street,tertiary,True,19.923000000000002,2,,,,,,"LINESTRING (114.167169 22.31338, 114.167209 22.313349, 114.167238 22.313331, 114.167266 22.313325, 114.16729 22.313327, 114.167343 22.313334)"
1319,795,710,1183092761,1168316008,0,493744603,渡船街 Ferry Street,primary,True,107.344,2,,,,,,"LINESTRING (114.167169 22.31338, 114.167281 22.312686, 114.167287 22.312655, 114.167321 22.312604, 114.167351 22.31257, 114.167395 22.312544, 114.167466 22.312498)"
1320,796,80,1183092765,308473177,0,102443806,碧街 Pitt Street,residential,False,26.235,2,,,,,,"LINESTRING (114.169054 22.313635, 114.168855 22.313598, 114.168804 22.313588)"
1321,797,798,1183208501,1183208502,0,102454127,石龍街 Shek Lung Street,residential,False,37.125,2,,,,,,"LINESTRING (114.169443 22.312195, 114.169142 22.312142, 114.169088 22.312133)"
1322,798,797,1183208502,1183208501,0,102454127,石龍街 Shek Lung Street,residential,False,37.125,2,,,,,,"LINESTRING (114.169088 22.312133, 114.169142 22.312142, 114.169443 22.312195)"
1323,798,35,1183208502,276372857,0,1208439860,新填地街 Reclamation Street,secondary,True,59.345,3,,,,,,"LINESTRING (114.169088 22.312133, 114.16901 22.312528, 114.168998 22.312589, 114.168985 22.312658)"
1324,799,730,1183787457,1172757415,0,102506133;987256903,彌敦道 Nathan Road,secondary,True,167.72100000000003,2;3,,,,,,"LINESTRING (114.171263 22.310002, 114.17126 22.309697, 114.171302 22.309194, 114.171313 22.309096, 114.171376 22.308566, 114.171384 22.308499)"
1325,799,968,1183787457,1625210019,0,987256904;1079007233;859770922;436371172,加士居道 Gascoigne Road;彌敦道 Nathan Road,primary,True,207.92700000000002,2,50,,,,,"LINESTRING (114.171263 22.310002, 114.171312 22.30987, 114.171342 22.309787, 114.17137 22.309711, 114.171372 22.309707, 114.171404 22.309611, 114.171428 22.309551, 114.171445 22.309509, 114.171464 22.30946, 114.171531 22.309312, 114.171592 22.309187, 114.171646 22.309086, 114.171694 22.309, 114.171743 22.308928, 114.171781 22.30887, 114.171825 22.308806, 114.171919 22.308674, 114.171979 22.308596, 114.172052 22.308501, 114.172175 22.308348)"
1326,800,735,1183787459,1172757712,0,102506141,眾坊街 Public Square Street,residential,False,33.757000000000005,2,,,,,,"LINESTRING (114.171232 22.310279, 114.171334 22.310292, 114.171555 22.310329)"
1327,800,2,1183787459,33004487,0,150801669,眾坊街 Public Square Street,tertiary,True,14.094999999999999,1,,,,,,"LINESTRING (114.171232 22.310279, 114.171185 22.310278, 114.171155 22.310278, 114.171124 22.310277, 114.171095 22.310275)"
1328,800,799,1183787459,1183787457,0,987256905;987256906,彌敦道 Nathan Road,primary,True,31.062,4;3,,,,,,"LINESTRING (114.171232 22.310279, 114.171245 22.310231, 114.171249 22.310205, 114.171254 22.310149, 114.171256 22.310128, 114.171259 22.310094, 114.171263 22.310002)"
1329,801,1013,1183787466,1636768903,0,150801664;102506138;987256895,石壁道 Cliff Road;永星里 Wing Sing Lane,residential,False,147.64300000000003,2,,,,,,"LINESTRING (114.171123 22.31089, 114.171192 22.310901, 114.171215 22.310905, 114.171345 22.310924, 114.171623 22.310966, 114.171695 22.310966, 114.171725 22.310942, 114.171741 22.310927, 114.171751 22.310915, 114.171863 22.310419, 114.171852 22.310402, 114.17183 22.310389, 114.171651 22.310357)"
1330,801,800,1183787466,1183787459,0,987256897;987256898;987256901;987256894,彌敦道 Nathan Road,primary,True,68.836,4;3,,,,,,"LINESTRING (114.171123 22.31089, 114.171137 22.310812, 114.171146 22.310762, 114.171158 22.310695, 114.171206 22.310415, 114.171212 22.310387, 114.171232 22.310279)"
1331,802,953,1185400407,1625209874,0,102674704,佐敦道 Jordan Road,primary,True,11.221,3,,,,,,"LINESTRING (114.171682 22.305295, 114.171577 22.305268)"
1332,802,828,1185400407,1185808527,0,102674690,彌敦道 Nathan Road,secondary,True,148.92199999999997,2,,,,,,"LINESTRING (114.171682 22.305295, 114.17169 22.305156, 114.171741 22.304492, 114.171745 22.304439, 114.17175 22.304373, 114.171754 22.304325, 114.171756 22.304292, 114.171782 22.303959)"
1333,803,802,1185400418,1185400407,0,253656157,彌敦道 Nathan Road,secondary,True,10.425,3,,,,,,"LINESTRING (114.171676 22.305389, 114.171682 22.305295)"
1334,803,826,1185400418,1185808522,0,863479757;863479760;102674708;863479765;863479766,佐敦道 Jordan Road,primary,True,158.27999999999997,2;3,,,,,,"LINESTRING (114.171676 22.305389, 114.171814 22.30544, 114.172038 22.30553, 114.172173 22.305601, 114.172364 22.305707, 114.172473 22.305789, 114.172547 22.305845, 114.172629 22.305903, 114.172642 22.305913, 114.172678 22.305941, 114.172704 22.305962, 114.172725 22.305978, 114.172771 22.306014, 114.172841 22.306069, 114.172875 22.306094, 114.172959 22.306156)"
1335,804,803,1185400433,1185400418,0,102640410,彌敦道 Nathan Road,secondary,True,82.148,3,,,,,,"LINESTRING (114.171607 22.306125, 114.171622 22.305946, 114.171649 22.305666, 114.17165 22.305648, 114.171653 22.305614, 114.171676 22.305389)"
1336,804,960,1185400433,1625209899,0,149555143,南京街 Nanking Street,residential,True,105.68700000000001,2,,,,,,"LINESTRING (114.171607 22.306125, 114.171677 22.306133, 114.172562 22.306214, 114.172629 22.306223)"
1337,805,930,1185400438,1624950016,0,149524419,廣東道 Canton Road,secondary,True,78.555,3,,,,,,"LINESTRING (114.167972 22.30579, 114.167996 22.305866, 114.168162 22.306474)"
1338,805,818,1185400438,1185400645,0,1205891492,佐敦道 Jordan Road,primary,True,48.727000000000004,3,,,,,,"LINESTRING (114.167972 22.30579, 114.168226 22.305744, 114.168436 22.305701)"
1339,806,813,1185400499,1185400584,0,102640428,彌敦道 Nathan Road,secondary,True,50.517,3,,,,,,"LINESTRING (114.17153 22.307003, 114.171549 22.306787, 114.171556 22.306706, 114.17157 22.30655)"
1340,807,10,1185400508,33476501,0,102674700,渡船街 Ferry Street,primary,True,60.211,3,,,,,,"LINESTRING (114.166869 22.305993, 114.167062 22.306504)"
1341,807,819,1185400508,1185808485,0,235775059,佐敦道 Jordan Road,primary,True,16.701,3,,,,,,"LINESTRING (114.166869 22.305993, 114.166913 22.305981, 114.166958 22.305967, 114.167021 22.305942)"
1342,808,820,1185400520,1185808493,0,102674710,佐敦道 Jordan Road,primary_link,True,31.770000000000003,1,,,,,,"LINESTRING (114.174 22.306855, 114.173998 22.306917, 114.173994 22.306999, 114.173988 22.307046, 114.173966 22.307138)"
1343,808,1390,1185400520,5103971488,0,863479761,佐敦道 Jordan Road,primary,True,29.478,3,,,,,,"LINESTRING (114.174 22.306855, 114.174066 22.306912, 114.174098 22.306951, 114.174127 22.306985, 114.174146 22.307008, 114.174181 22.307059)"
1344,809,811,1185400522,1185400551,0,1206872684;244578277,佐敦道 Jordan Road,primary,True,86.013,4,,,,,,"LINESTRING (114.162991 22.306951, 114.16317 22.306884, 114.16345 22.30678, 114.163627 22.306733, 114.16378 22.306698)"
1345,810,1568,1185400526,7560529772,0,149555160;149555137,街市街 Market Street;廟街 Temple Street,residential,True,167.30699999999996,1,,,,,,"LINESTRING (114.170779 22.308724, 114.170798 22.30883, 114.170795 22.308879, 114.170738 22.309175, 114.170704 22.309333, 114.170678 22.309468, 114.170678 22.309468, 114.170651 22.309591, 114.170641 22.309603, 114.170629 22.309613, 114.17061 22.309617, 114.170107 22.309531, 114.170089 22.309523, 114.170082 22.30951, 114.170062 22.309443)"
1346,811,1357,1185400551,4928401464,0,316843220,佐敦道 Jordan Road,primary,True,29.139,3,,,,,,"LINESTRING (114.16378 22.306698, 114.164055 22.306638)"
1347,811,178,1185400551,334649071,0,502342007,連翔道 Lin Cheung Road,primary,True,57.815,3,,,,,,"LINESTRING (114.16378 22.306698, 114.163772 22.306869, 114.163763 22.307218)"
1348,812,805,1185400568,1185400438,0,1206288161,佐敦道 Jordan Road,primary,True,37.708,3,,,,,,"LINESTRING (114.167613 22.305857, 114.167972 22.30579)"
1349,813,804,1185400584,1185400433,0,1213727683,彌敦道 Nathan Road,secondary,True,47.455,3,,,,,,"LINESTRING (114.17157 22.30655, 114.171607 22.306125)"
1350,813,962,1185400584,1625209910,0,149555124,長樂街 Cheong Lok Street,residential,True,105.018,1,,,,,,"LINESTRING (114.17157 22.30655, 114.171639 22.306557, 114.171757 22.306569, 114.172541 22.30662, 114.172588 22.306625)"
1351,814,967,1185400587,1625210005,0,102640461,加士居道 Gascoigne Road,primary,True,11.675,4,,,,,,"LINESTRING (114.171391 22.3084, 114.171278 22.308412)"
1352,814,806,1185400587,1185400499,0,102640428,彌敦道 Nathan Road,secondary,True,156.02599999999998,3,,,,,,"LINESTRING (114.171391 22.3084, 114.171398 22.308274, 114.171449 22.307827, 114.171473 22.307579, 114.171476 22.307552, 114.171493 22.307373, 114.171515 22.307149, 114.17153 22.307003)"
1353,815,801,1185400607,1183787466,0,987256896;102640426;987256902,彌敦道 Nathan Road,primary,True,189.75900000000001,3,,,,,,"LINESTRING (114.170801 22.31257, 114.170847 22.312343, 114.170861 22.312272, 114.170891 22.312124, 114.170949 22.311821, 114.170959 22.311768, 114.171016 22.311463, 114.171033 22.31137, 114.171058 22.311237, 114.171066 22.311193, 114.171104 22.310989, 114.171123 22.31089)"
1354,815,1280,1185400607,4421445236,0,102640444,,residential,False,70.68,1,,,,,,"LINESTRING (114.170801 22.31257, 114.170877 22.312584, 114.171128 22.31263, 114.171475 22.312695)"
1355,816,803,1185400620,1185400418,0,253653950,佐敦道 Jordan Road,primary,True,11.333,2,,,,,,"LINESTRING (114.171569 22.305366, 114.171676 22.305389)"
1356,816,967,1185400620,1625210005,0,1204058020;1204058021;1204058022;1204058023;102674733;863479726;1204058015,彌敦道 Nathan Road,secondary,True,340.042,2;3,,,,,,"LINESTRING (114.171569 22.305366, 114.171553 22.305528, 114.171514 22.305938, 114.171495 22.306135, 114.17149 22.306186, 114.171477 22.306325, 114.171468 22.306417, 114.171457 22.306534, 114.171444 22.306665, 114.171438 22.306727, 114.171423 22.306882, 114.171418 22.306927, 114.171415 22.307094, 114.171379 22.30747, 114.171344 22.307718, 114.171297 22.308214, 114.171292 22.308266, 114.171287 22.308317, 114.171278 22.308412)"
1357,817,929,1185400622,1624950002,0,1205891493,上海街 Shanghai Street,secondary,True,11.606,3,,,,,,"LINESTRING (114.16927 22.3055, 114.169249 22.305398)"
1358,817,816,1185400622,1185400620,0,1213727681;1213727682;102674725,佐敦道 Jordan Road,primary,True,239.502,3,,,,,,"LINESTRING (114.16927 22.3055, 114.169402 22.30547, 114.169444 22.305459, 114.169694 22.305396, 114.169771 22.305383, 114.169913 22.305359, 114.170137 22.305324, 114.170352 22.305298, 114.170528 22.305291, 114.170591 22.305289, 114.170711 22.305288, 114.17084 22.305287, 114.171093 22.3053, 114.171407 22.30534, 114.171423 22.305342, 114.171449 22.305346, 114.171569 22.305366)"
1359,818,105,1185400645,308778508,0,102640436,炮台街 Battery Street,residential,True,77.28,2,,,,,,"LINESTRING (114.168436 22.305701, 114.168459 22.305791, 114.168524 22.306044, 114.168611 22.306377)"
1360,818,817,1185400645,1185400622,0,255229939,佐敦道 Jordan Road,primary,True,88.67699999999999,3,,,,,,"LINESTRING (114.168436 22.305701, 114.168706 22.305637, 114.16873 22.305631, 114.168847 22.305603, 114.168965 22.305575, 114.169059 22.305553, 114.169094 22.305544, 114.16927 22.3055)"
1361,819,812,1185808485,1185400568,0,102674720;1206288162,佐敦道 Jordan Road,primary,True,61.94099999999999,2;3,,,,,,"LINESTRING (114.167021 22.305942, 114.167082 22.30592, 114.167149 22.305902, 114.167189 22.305897, 114.167446 22.305883, 114.167482 22.305879, 114.167613 22.305857)"
1362,819,827,1185808485,1185808523,0,255229619,渡船街 Ferry Street,primary,True,14.206,3,,,,,,"LINESTRING (114.167021 22.305942, 114.16702 22.305877, 114.167026 22.305815)"
1363,820,814,1185808493,1185400587,0,102674730;1228381060,加士居道 Gascoigne Road,primary,True,310.9409999999999,4;3,,,,,,"LINESTRING (114.173966 22.307138, 114.173738 22.307208, 114.173502 22.307293, 114.1733 22.307374, 114.173112 22.307464, 114.172903 22.307589, 114.172825 22.30764, 114.172644 22.307762, 114.172614 22.307784, 114.172535 22.307838, 114.172465 22.30789, 114.17242 22.307923, 114.172375 22.307963, 114.172274 22.308058, 114.172149 22.308181, 114.17206 22.308271, 114.171999 22.30833, 114.171949 22.308369, 114.171896 22.308396, 114.171849 22.308413, 114.171774 22.308421, 114.171705 22.308422, 114.171566 22.308415, 114.171504 22.30841, 114.171391 22.3084)"
1364,821,1401,1185808508,5104193282,0,26379337;832141436,渡船街 Ferry Street,primary,True,107.20499999999998,3,,,,,,"LINESTRING (114.167585 22.30822, 114.167641 22.30843, 114.167675 22.308573, 114.167669 22.308692, 114.167637 22.308767, 114.167588 22.308835, 114.167534 22.308883, 114.167512 22.308901, 114.167462 22.308943, 114.167316 22.30903)"
1365,822,1390,1185808509,5103971488,0,951593236,加士居道 Gascoigne Road,primary,True,11.575,3,,,,,,"LINESTRING (114.174287 22.307024, 114.174181 22.307059)"
1366,822,963,1185808509,1625209919,0,102640424;1305278458,佐敦道 Jordan Road,primary,True,44.319,1,,,,,,"LINESTRING (114.174287 22.307024, 114.174259 22.306968, 114.17424 22.306943, 114.174198 22.30689, 114.174114 22.306811, 114.174012 22.306722)"
1367,823,831,1185808513,1187352750,0,254000148,廣東道 Canton Road,primary,True,79.226,4,,,,,,"LINESTRING (114.167109 22.305579, 114.167174 22.305455, 114.167245 22.30532, 114.16729 22.305254, 114.167437 22.305034, 114.167484 22.304958)"
1368,824,932,1185808514,1624950037,0,149524431,文昌街 Man Cheong Street,residential,False,7.504,,,,,,,"LINESTRING (114.165315 22.307371, 114.165335 22.307436)"
1369,825,948,1185808518,1625209832,0,149555120,柯士甸道 Austin Road,secondary,True,8.447,2,,,,,,"LINESTRING (114.171821 22.303198, 114.171739 22.303192)"
1370,825,838,1185808518,1187353085,0,102833835,彌敦道 Nathan Road,secondary,True,62.311,2,,,,,,"LINESTRING (114.171821 22.303198, 114.171824 22.303106, 114.171856 22.302638)"
1371,826,958,1185808522,1625209894,0,149555129,覺士道 Cox's Road,tertiary_link,False,10.884,1,,,,,,"LINESTRING (114.172959 22.306156, 114.173022 22.306077)"
1372,826,808,1185808522,1185400520,0,863479756,佐敦道 Jordan Road,primary,True,132.869,3,,,,,,"LINESTRING (114.172959 22.306156, 114.173392 22.306493, 114.173544 22.306601, 114.173686 22.306691, 114.173857 22.306768, 114.173936 22.306808, 114.174 22.306855)"
1373,827,9,1185808523,33476500,0,102674686,佐敦道 Jordan Road,primary,True,18.938000000000002,3,,,,,,"LINESTRING (114.167026 22.305815, 114.166935 22.305832, 114.166847 22.305856)"
1374,827,823,1185808523,1185808513,0,102674737;1388990519,廣東道 Canton Road,primary,True,27.756,3,,,,,,"LINESTRING (114.167026 22.305815, 114.16704 22.305753, 114.167058 22.305679, 114.167072 22.305651, 114.167109 22.305579)"
1375,828,1387,1185808527,5103929474,0,102674690,彌敦道 Nathan Road,secondary,True,76.146,2,,,,,,"LINESTRING (114.171782 22.303959, 114.171808 22.303448, 114.17181 22.303396, 114.171815 22.303275)"
1376,828,950,1185808527,1625209840,0,102674694,德成街 Tak Shing Street,residential,True,41.167,1,,,,,,"LINESTRING (114.171782 22.303959, 114.17186 22.303964, 114.17211 22.30398, 114.172181 22.303985)"
1377,829,1284,1187352694,4510281036,0,102821059,童軍徑 Scout Path,residential,False,64.007,2,,,,,,"LINESTRING (114.169084 22.302449, 114.169102 22.302503, 114.169106 22.302528, 114.1691 22.302674, 114.169094 22.302947, 114.169088 22.303001, 114.169086 22.303021)"
1378,830,836,1187352697,1187353031,0,709674368;443163012;124697422;1118626549;1118626550;1118626551;1118626552;1118626553;1118626555;1118631038,彌敦道 Nathan Road,secondary,True,241.398,2;3,,,,,,"LINESTRING (114.17226 22.29695, 114.17228 22.296625, 114.17229 22.296489, 114.172295 22.296405, 114.172303 22.296301, 114.172312 22.296188, 114.17234 22.295825, 114.172345 22.29574, 114.172346 22.295713, 114.172347 22.295699, 114.172348 22.295682, 114.17235 22.295645, 114.172366 22.295602, 114.172368 22.29557, 114.172369 22.295547, 114.172377 22.29539, 114.172388 22.295244, 114.172407 22.295032, 114.17241 22.294998, 114.172415 22.29495, 114.172428 22.294787)"
1379,830,1099,1187352697,1649047896,0,152073844,麼地道 Mody Road,tertiary,True,143.353,2,,,,,,"LINESTRING (114.17226 22.29695, 114.172324 22.296958, 114.173023 22.297032, 114.173406 22.297076, 114.173567 22.297094, 114.173643 22.2971)"
1380,831,1400,1187352750,5104169313,0,524510342,廣東道 Canton Road,primary,True,13.555,3,,,,,,"LINESTRING (114.167484 22.304958, 114.167543 22.304849)"
1381,832,1101,1187352804,1649048045,0,102821025,亞士厘道 Ashley Road,residential,False,84.019,2,,,,,,"LINESTRING (114.17054 22.296972, 114.170442 22.297722)"
1382,832,833,1187352804,1187352879,0,102821053,宜昌街 Ichang Street,residential,True,59.389,1,,,,,,"LINESTRING (114.17054 22.296972, 114.171058 22.297029, 114.171113 22.297034)"
1383,834,1668,1187352908,11225192044,0,1097999009,,primary_link,True,14.813,1,,,,,,"LINESTRING (114.168462 22.300036, 114.16837 22.299933)"
1384,834,1271,1187352908,3610003009,0,1063897217,廣東道 Canton Road,secondary,True,47.86,2,,,,,,"LINESTRING (114.168462 22.300036, 114.168389 22.300113, 114.168273 22.300284, 114.168208 22.300395)"
1385,835,1521,1187352946,6705233532,0,40744657;102821091;40744647,九龍公園徑 Kowloon Park Drive,primary,True,479.424,2;3,,,,yes,,"LINESTRING (114.168558 22.30022, 114.168692 22.300071, 114.168727 22.300034, 114.168884 22.299863, 114.168935 22.299807, 114.169131 22.29956, 114.169232 22.299411, 114.169311 22.299262, 114.169431 22.298902, 114.16949 22.298693, 114.169587 22.298376, 114.169597 22.298347, 114.169838 22.297688, 114.16992 22.297448, 114.170281 22.296337, 114.170312 22.296282)"
