node_id,harmonic_access,reachable_count,reachable_share,lon,lat,osm_id,access_rank,access_pct
124,0.48476874019464794,1636,0.9445727482678984,114.1619691,22.31812,332232290,838,0.5170225043277553
125,0.4970392572282936,1636,0.9445727482678984,114.1622338,22.3184752,332232291,754,0.5654933641084824
126,0.5601665733645972,1636,0.9445727482678984,114.1628379,22.3189594,332232293,420,0.7582227351413734
127,0.5170613690092823,1636,0.9445727482678984,114.1637721,22.3185627,332233250,634,0.634737449509521
128,0.5246890497075003,1636,0.9445727482678984,114.1662221,22.3177229,332233448,589,0.6607039815349106
129,0.00030065649608677827,1,0.0005773672055427252,114.1620469,22.3199468,332235143,1662,0.0415464512406232
130,0.5008607063743885,1636,0.9445727482678984,114.1611132,22.3253922,332237262,735,0.5764570109636469
131,0.0,0,0.0,114.1655933,22.3274215,332238480,1665,0.020196191575302943
132,0.549728978275625,1636,0.9445727482678984,114.1665192,22.3267119,332238481,464,0.7328332371609925
133,0.6675571752115322,1636,0.9445727482678984,114.167154,22.326463,332239185,99,0.9434506635891518
134,0.5425004564564571,1636,0.9445727482678984,114.1656026,22.3209379,332241861,497,0.7137911136757069
135,0.5369425916598434,1636,0.9445727482678984,114.1624076,22.3247449,332241978,525,0.6976341604154646
136,0.5729093833301493,1636,0.9445727482678984,114.1643808,22.3238588,332242333,374,0.7847663012117715
137,0.582526219525398,1636,0.9445727482678984,114.1644937,22.3234749,332242353,332,0.809001731102135
138,0.6311469866891357,1636,0.9445727482678984,114.1672864,22.3232688,332242579,175,0.8995960761684939
139,0.6020896322493643,1636,0.9445727482678984,114.168659,22.3231134,332242755,268,0.845931909982689
140,0.6772696718256854,1636,0.9445727482678984,114.1661967,22.3187271,332243003,77,0.9561454125793422
141,0.5159900407313788,1636,0.9445727482678984,114.1654564,22.3224381,332243007,640,0.6312752452394691
142,0.70959409149067,1636,0.9445727482678984,114.1672753,22.3122897,332243088,39,0.9780727062896711
143,0.42301314689283426,1636,0.9445727482678984,114.1663078,22.3099839,332245888,1217,0.2983266012694749
144,0.5933313215148103,1636,0.9445727482678984,114.166445,22.30883,332245892,298,0.8286208886324293
145,0.6380540691460447,1636,0.9445727482678984,114.1670271,22.3113756,332246178,159,0.9088286208886325
146,0.4815600569531175,1636,0.9445727482678984,114.1673638,22.3121683,332246270,860,0.5043277553375649
147,0.5979463689296082,1636,0.9445727482678984,114.1670556,22.311489,332246273,279,0.8395845354875938
148,0.3834051857525132,1636,0.9445727482678984,114.1667883,22.3131619,332248700,1384,0.20196191575302944
149,0.7292541818614757,1636,0.9445727482678984,114.1658891,22.3202177,332251063,23,0.9873052510098096
150,0.5917585590533077,1636,0.9445727482678984,114.1656889,22.3214639,332251094,299,0.8280438545874207
151,0.6164398670022526,1636,0.9445727482678984,114.1675743,22.3218014,332251254,215,0.8765147143681478
152,0.5252373800015516,1636,0.9445727482678984,114.168869,22.3220632,332251255,586,0.6624350836699365
153,0.48929556359405957,1636,0.9445727482678984,114.1699647,22.3222321,332251257,811,0.532602423542989
154,0.7020874002637966,1636,0.9445727482678984,114.1678062,22.3206489,332251374,44,0.9751875360646278
155,0.6013240557795461,1636,0.9445727482678984,114.1691048,22.3208406,332251375,270,0.8447778418926717
156,0.5978740598640231,1636,0.9445727482678984,114.1701882,22.3210727,332251377,280,0.8390075014425851
157,0.570602247467166,1636,0.9445727482678984,114.1707938,22.3211811,332251378,379,0.7818811309867282
158,0.609965075835175,1636,0.9445727482678984,114.1681657,22.3219077,332251484,239,0.86266589728794
159,0.6143274301801869,1636,0.9445727482678984,114.1684146,22.3207275,332251500,221,0.8730525100980958
160,0.5781100432104407,1636,0.9445727482678984,114.166611,22.3203683,332251664,350,0.7986151182919792
161,0.6131395102833653,1636,0.9445727482678984,114.1667907,22.3188396,332251667,228,0.8690132717830352
162,0.6058976427666453,1636,0.9445727482678984,114.16656,22.3169347,332252247,252,0.8551644547028274
163,0.5911411327855435,1636,0.9445727482678984,114.1667412,22.3158769,332253240,302,0.8263127524523947
164,0.4985995777061173,1636,0.9445727482678984,114.1677705,22.3161776,332253310,747,0.569532602423543
165,0.5846251738124666,1636,0.9445727482678984,114.1686954,22.3163435,332253312,323,0.8141950375072129
166,0.5222838219109253,1636,0.9445727482678984,114.1692776,22.3164444,332253313,605,0.651471436814772
167,0.5440398852212012,1636,0.9445727482678984,114.1669044,22.3149035,332253494,490,0.7178303519907675
168,0.5659470978178648,1636,0.9445727482678984,114.1688016,22.3158391,332253631,396,0.7720715522215811
169,0.3301181987352963,1639,0.9463048498845266,114.1612376,22.3144406,334647674,1541,0.11136757068667051
170,0.3069299413055938,1639,0.9463048498845266,114.1572026,22.3019131,334647880,1569,0.09521061742642815
171,0.0028463252318053764,2,0.0011547344110854503,114.1609698,22.3146094,334647895,1658,0.04385458742065782
172,0.00030116006181211486,1,0.0005773672055427252,114.160232,22.3165049,334647897,1661,0.042123485285631854
173,0.3808926812621814,1637,0.9451501154734411,114.1609654,22.309333,334648424,1395,0.1956145412579342
174,0.35131791324907247,1638,0.9457274826789839,114.1608956,22.307781,334648426,1492,0.13964223889209462
175,0.5812396786542969,1636,0.9445727482678984,114.1669963,22.3124518,334648625,336,0.8066935949221004
176,0.6074026063396087,1636,0.9445727482678984,114.1663581,22.3122232,334648626,248,0.8574725908828621
177,0.26413856370271604,1636,0.9445727482678984,114.1607421,22.3110543,334648727,1611,0.07097518753606463
178,0.23260354371689296,1636,0.9445727482678984,114.1637627,22.3072176,334649071,1623,0.06405077899596076
179,0.015443337182920352,3,0.0017321016166281756,114.1614532,22.3084309,334649361,1639,0.054818234275822275
180,0.0013144744498186222,2,0.0011547344110854503,114.1612583,22.3081133,334649362,1659,0.04327755337564916
181,0.3747041041378836,1636,0.9445727482678984,114.1608432,22.317115,334649728,1414,0.18465089440276977
182,0.4260406969182936,1636,0.9445727482678984,114.1615949,22.3151686,334649851,1203,0.3064050778995961
183,0.3314735278016877,1636,0.9445727482678984,114.1618073,22.3140341,334650280,1540,0.11194460473167916
184,0.3489959684902083,1636,0.9445727482678984,114.1619321,22.3117592,334650313,1499,0.13560300057703403
185,0.4908945434579855,1636,0.9445727482678984,114.1651735,22.3121564,334650573,797,0.5406809001731102
186,0.5973349121803196,1636,0.9445727482678984,114.166525,22.3123846,334650575,284,0.8366993652625505
187,0.7696788655752568,1636,0.9445727482678984,114.1647577,22.3119309,334650656,7,0.996537795729948
188,0.31358807828031404,1636,0.9445727482678984,114.159149,22.3204147,334650908,1563,0.09867282169648009
189,0.3566441148470437,1636,0.9445727482678984,114.1588696,22.3193818,334651084,1474,0.15002885170225044
190,0.3381244969955073,1636,0.9445727482678984,114.1599097,22.3168278,334651141,1521,0.12290825158684363
191,0.3208667660301406,1636,0.9445727482678984,114.1585259,22.3174739,334651193,1556,0.10271206001154068
192,0.41122685792374786,1636,0.9445727482678984,114.1582093,22.3174159,334651195,1275,0.26485862665897286
193,0.0011994872815604713,1,0.0005773672055427252,114.1563353,22.3232209,334651930,1660,0.04270051933064051
194,0.3855527928839173,1636,0.9445727482678984,114.1606471,22.3104228,339050813,1371,0.20946335833814195
195,0.4460318902763878,1636,0.9445727482678984,114.1615613,22.3124765,339050894,1099,0.36641661858049623
196,0.4593784022751802,1636,0.9445727482678984,114.1629874,22.3122049,339050900,1020,0.41200230813618005
197,0.5145528337099108,1636,0.9445727482678984,114.1645241,22.3119596,339050906,649,0.6260819388343912
198,0.27485782941725384,1636,0.9445727482678984,114.1611534,22.3113437,339051592,1606,0.0738603577611079
199,0.27485825430410327,1636,0.9445727482678984,114.1609236,22.3119364,339051594,1605,0.07443739180611655
200,0.24437478099142423,1636,0.9445727482678984,114.1635082,22.3091955,339051674,1617,0.0675129832660127
201,0.32327538792250904,1636,0.9445727482678984,114.1607061,22.313147,339051995,1552,0.10502019619157531
202,0.003686118574478267,3,0.0017321016166281756,114.1616314,22.310003,339052061,1657,0.044431621465666475
203,0.40831298826699525,1636,0.9445727482678984,114.1620267,22.3089225,339053521,1285,0.2590882862088863
204,0.3441113606082067,1638,0.9457274826789839,114.1616908,22.3135121,339053606,1510,0.12925562608193883
205,0.5462370535927016,1636,0.9445727482678984,114.1609826,22.3316735,339054158,477,0.7253317945758799
206,0.6258246480959826,1636,0.9445727482678984,114.1635753,22.3296807,339054215,192,0.8897864974033468
207,0.5444809877289478,1636,0.9445727482678984,114.1644777,22.32899,339054216,487,0.7195614541257934
208,0.6049026099529349,1636,0.9445727482678984,114.1652167,22.3283938,339054217,256,0.8528563185227929
209,0.5467708609001478,1636,0.9445727482678984,114.1669287,22.327074,339054219,474,0.727062896710906
210,0.5822592836917879,1636,0.9445727482678984,114.1676507,22.3265738,339054265,334,0.8078476630121177
211,0.8327042636308132,1636,0.9445727482678984,114.1677437,22.3264889,339054415,1,1.0
212,0.5425231322655409,1636,0.9445727482678984,114.1685278,22.3264855,339054417,496,0.7143681477207156
213,0.47811673217498385,1636,0.9445727482678984,114.1779048,22.2983439,384143869,878,0.4939411425274091
214,0.4968791821386416,1636,0.9445727482678984,114.1819002,22.3041291,384145154,755,0.5649163300634737
215,0.36631085640225386,1636,0.9445727482678984,114.1834191,22.3048121,384147520,1451,0.16330063473744952
216,0.5796711729836503,1636,0.9445727482678984,114.1840796,22.3021812,384147522,342,0.8032313906520485
217,0.37070144922341824,1636,0.9445727482678984,114.1863588,22.302106,384147857,1432,0.17426428159261395
218,0.511808567634006,1636,0.9445727482678984,114.1843385,22.3023983,384148134,665,0.6168493941142528
219,0.43940925335551234,1636,0.9445727482678984,114.1813708,22.3038526,384377131,1139,0.34333525678015003
220,0.5253464321334822,1636,0.9445727482678984,114.1837857,22.3060071,384377185,584,0.6635891517599538
221,0.4541765300400918,1636,0.9445727482678984,114.1885909,22.3023997,384377578,1052,0.3935372186959031
222,0.5307652764350954,1636,0.9445727482678984,114.1885861,22.3022692,384377579,547,0.684939411425274
223,0.4321971992228473,1636,0.9445727482678984,114.1882794,22.3017014,384377581,1171,0.32487016733987306
224,0.4543936874664061,1636,0.9445727482678984,114.1869345,22.301106,384377582,1050,0.39469128678592036
225,0.5063343446045118,1636,0.9445727482678984,114.1865846,22.3010791,384377583,699,0.5972302365839585
226,0.43322521346315185,1636,0.9445727482678984,114.1872902,22.3012357,384381698,1166,0.3277553375649163
227,0.3522608263718062,1636,0.9445727482678984,114.1880767,22.3031549,384382066,1488,0.14195037507212926
228,0.5159360244578995,1636,0.9445727482678984,114.1858367,22.3048102,384382080,642,0.6301211771494518
229,0.33735044620293997,1636,0.9445727482678984,114.1876862,22.303937,384382119,1523,0.12175418349682632
230,0.0,0,0.0,114.1888985,22.3031087,384382192,1665,0.020196191575302943
231,0.6677823577515609,1636,0.9445727482678984,114.1885558,22.3027485,384382196,98,0.9440276976341604
232,0.3694009737954981,1637,0.9451501154734411,114.1852091,22.3033338,384382986,1438,0.17080207732256203
233,0.4350143369322141,1636,0.9445727482678984,114.1861481,22.3011169,384383004,1153,0.33525678015002885
234,0.37444682597415235,1636,0.9445727482678984,114.1851372,22.3011596,384384346,1417,0.1829197922677438
235,0.5432207729142849,1636,0.9445727482678984,114.1841271,22.3009819,384385470,493,0.7160992498557415
236,0.5222237096255189,1636,0.9445727482678984,114.1841881,22.3010937,384385475,606,0.6508944027697634
237,0.46064516622314894,1636,0.9445727482678984,114.1844991,22.301112,384385484,1011,0.4171956145412579
238,0.48283968096795526,1636,0.9445727482678984,114.1842807,22.3007436,384385509,851,0.5095210617426428
239,0.42269627335346005,1636,0.9445727482678984,114.1850353,22.3005703,384387096,1219,0.2971725331794576
240,0.5028201577926965,1636,0.9445727482678984,114.1831888,22.3022995,384390555,718,0.586266589728794
241,0.3982909509269574,1636,0.9445727482678984,114.1840489,22.327228,394176279,1322,0.23773802654356607
242,0.40420063176856375,1636,0.9445727482678984,114.1841098,22.3290876,394176280,1300,0.2504327755337565
243,0.4818979042354166,1636,0.9445727482678984,114.1819872,22.3263753,394176281,858,0.5054818234275822
244,0.4238850493098536,1636,0.9445727482678984,114.1820359,22.3301947,394176283,1212,0.30121177149451817
245,0.39815591219831065,1636,0.9445727482678984,114.1819018,22.331614,394176285,1323,0.2371609924985574
246,0.3818967284425185,1636,0.9445727482678984,114.1807589,22.3288538,394176291,1391,0.19792267743796885
247,0.501175752126568,1637,0.9451501154734411,114.1807863,22.3303496,394176292,730,0.5793421811886902
248,0.5585753363282056,1636,0.9445727482678984,114.1673807,22.32278,412685610,429,0.7530294287362954
249,0.28456425310746947,1636,0.9445727482678984,114.175556,22.3341184,419495625,1597,0.07905366416618581
250,0.0,0,0.0,114.173377,22.3321231,419495626,1665,0.020196191575302943
251,0.32618201105777067,1636,0.9445727482678984,114.1729827,22.3301899,419495631,1545,0.1090594345066359
252,0.3317331062238644,1636,0.9445727482678984,114.1726772,22.3295978,419495632,1538,0.11309867282169649
253,0.3796206525008834,1636,0.9445727482678984,114.1747725,22.329601,419495751,1401,0.19215233698788228
254,0.3485017565686846,1636,0.9445727482678984,114.1755553,22.3293438,419495752,1500,0.1350259665320254
255,0.35215815288253033,1636,0.9445727482678984,114.1724857,22.3303508,419495753,1489,0.1413733410271206
256,0.3627321953046964,1636,0.9445727482678984,114.1726823,22.3302867,419495754,1458,0.15926139642238893
257,0.3071632768530019,1636,0.9445727482678984,114.173015,22.328105,419495755,1568,0.09578765147143682
258,0.3063793248104164,1636,0.9445727482678984,114.1740116,22.3291203,419495756,1571,0.09405654933641085
259,0.3007677206384453,1636,0.9445727482678984,114.1726531,22.3282355,419495758,1583,0.08713214079630698
260,0.317247709411079,1636,0.9445727482678984,114.1759712,22.3314952,419495764,1559,0.10098095787651472
261,0.3279977927938257,1636,0.9445727482678984,114.175328,22.3316039,419495772,1543,0.1102135025966532
262,0.7039493611472116,1636,0.9445727482678984,114.1657526,22.3202331,419752768,42,0.9763416041546451
263,0.4954004094241253,1636,0.9445727482678984,114.1612672,22.3287406,420027760,770,0.5562608193883439
264,0.5450305499991046,1636,0.9445727482678984,114.164098,22.3285672,420027761,486,0.7201384881708021
265,0.5265255830928648,1636,0.9445727482678984,114.1602617,22.3308617,420027766,580,0.6658972879399885
266,0.43596503007431864,1636,0.9445727482678984,114.161975,22.3295305,420027768,1150,0.33698788228505483
267,0.48561453246039193,1636,0.9445727482678984,114.1599211,22.330482,420027769,832,0.5204847085978073
268,0.5004335017706693,1636,0.9445727482678984,114.1607611,22.3298034,420027770,740,0.5735718407386036
269,0.46958107305951374,1636,0.9445727482678984,114.1616188,22.3291272,420027771,943,0.45643392960184653
270,0.0,0,0.0,114.1664471,22.3283616,420027772,1665,0.020196191575302943
271,0.004843075162879882,1,0.0005773672055427252,114.1631926,22.330882,420027773,1655,0.04558568955568378
272,0.4452526455731476,1636,0.9445727482678984,114.1640361,22.3302049,420027774,1107,0.361800346220427
273,0.523037280533025,1636,0.9445727482678984,114.1649516,22.329518,420027775,597,0.6560877091748413
274,0.5054417147094111,1636,0.9445727482678984,114.1656987,22.3289319,420027776,702,0.5954991344489324
275,0.4676183366888739,1636,0.9445727482678984,114.1644363,22.3306517,420027777,959,0.447201384881708
276,0.512604025145661,1636,0.9445727482678984,114.1653575,22.329973,420027778,661,0.6191575302942873
277,0.47516348230061994,1636,0.9445727482678984,114.1661034,22.3293878,420027779,905,0.4783612233121754
278,0.42604832318820596,1636,0.9445727482678984,114.1635771,22.3313225,420027780,1202,0.30698211194460473
279,0.4275648244483959,1636,0.9445727482678984,114.1671878,22.3046557,420041549,1191,0.31332948643969993
280,0.6514506843017305,1636,0.9445727482678984,114.1674489,22.3047953,420041599,127,0.9272937103289094
281,0.6456611930887797,1636,0.9445727482678984,114.1653752,22.3061858,420041600,144,0.9174841315637623
282,0.2582493100152708,1636,0.9445727482678984,114.1928269,22.3293161,437333586,1614,0.06924408540103866
283,0.5092750051968337,1636,0.9445727482678984,114.1871608,22.3065229,440640784,679,0.6087709174841316
284,0.4135306832693028,1636,0.9445727482678984,114.1913125,22.3240314,440645694,1261,0.27293710328909404
285,0.47699279941298955,1636,0.9445727482678984,114.1888164,22.3054804,441532227,893,0.4852856318522793
286,0.402331379145532,1636,0.9445727482678984,114.186865,22.3030352,441534483,1310,0.24466243508366994
287,0.4522184422707651,1636,0.9445727482678984,114.1787379,22.2977867,441535160,1062,0.3877668782458165
288,0.440103518561314,1636,0.9445727482678984,114.175733,22.2953873,441535164,1132,0.3473744950952106
289,0.3704697962698624,1636,0.9445727482678984,114.1722823,22.2946085,441535168,1435,0.172533179457588
290,0.4173292883388852,1636,0.9445727482678984,114.1711524,22.2945935,441535437,1249,0.27986151182919794
291,0.37032464385700614,1637,0.9451501154734411,114.1690157,22.2939204,441536279,1437,0.1713791113675707
292,0.4994620516370836,1636,0.9445727482678984,114.1753317,22.2951937,441549980,745,0.5706866705135603
293,0.47799188413851695,1636,0.9445727482678984,114.1800526,22.2997894,452737038,880,0.4927870744373918
294,0.5604991367596417,1636,0.9445727482678984,114.1763685,22.3116448,452738352,418,0.7593768032313907
295,0.5553783495734578,1636,0.9445727482678984,114.1770264,22.3061274,452738365,441,0.7461050201961916
296,0.35472274976214985,1636,0.9445727482678984,114.1837139,22.3071111,457888291,1484,0.14425851125216388
297,0.007273642640816412,1,0.0005773672055427252,114.1844332,22.3058847,459472929,1649,0.04875937680323139
298,0.6633140632768417,1636,0.9445727482678984,114.1866264,22.3068832,459474122,103,0.9411425274091172
299,0.4335901216238291,1636,0.9445727482678984,114.1857626,22.3045796,459476448,1163,0.3294864396999423
300,0.45225231280890005,1636,0.9445727482678984,114.1854742,22.3044166,459476449,1061,0.38834391229082516
301,0.43349916912973524,1636,0.9445727482678984,114.1851897,22.304207,459476450,1164,0.32890940565493365
302,0.40514013336621235,1636,0.9445727482678984,114.18476,22.3040276,459476482,1298,0.2515868436237738
303,0.4555590613488323,1636,0.9445727482678984,114.1863787,22.3042773,459476552,1044,0.3981534910559723
304,0.0,0,0.0,114.185967,22.3128369,461618801,1665,0.020196191575302943
305,0.597261138899369,1636,0.9445727482678984,114.1670173,22.3047396,474209048,285,0.8361223312175419
306,0.6593310030749454,1636,0.9445727482678984,114.1673753,22.3049012,474209050,109,0.9376803231390652
307,0.4741126039533767,1636,0.9445727482678984,114.1803021,22.3270443,484136468,914,0.47316791690709753
308,0.4905022987977642,1636,0.9445727482678984,114.1745225,22.3250746,484136661,800,0.5389497980380843
309,0.6651690601105235,1636,0.9445727482678984,114.1743593,22.3072019,485659486,102,0.9417195614541258
310,0.5801219561664791,1636,0.9445727482678984,114.1748574,22.3068324,485660466,341,0.8038084246970572
311,0.5451161597240398,1636,0.9445727482678984,114.1647416,22.3252357,493179429,485,0.7207155222158107
312,0.506819223047617,1636,0.9445727482678984,114.1903863,22.3088124,493883960,696,0.5989613387189844
313,0.40965825433208786,1636,0.9445727482678984,114.1944234,22.3192266,494142279,1281,0.26139642238892097
314,0.4103604342223481,1636,0.9445727482678984,114.1707694,22.2946759,495137366,1278,0.2631275245239469
315,0.503008580377955,1636,0.9445727482678984,114.1683778,22.3004638,495137475,717,0.5868436237738026
316,0.39531784026998157,1636,0.9445727482678984,114.1798638,22.3027724,496035667,1344,0.22504327755337564
317,0.4223764555377557,1636,0.9445727482678984,114.1807413,22.3036908,496035674,1222,0.2954414310444316
318,0.3359048783625834,1637,0.9451501154734411,114.1574027,22.3346153,496764921,1526,0.12002308136180034
319,0.5533662009413945,1636,0.9445727482678984,114.1611593,22.3074138,506470908,447,0.7426428159261397
320,0.4234383112091854,1636,0.9445727482678984,114.1541402,22.3309109,506479761,1213,0.3006347374495095
321,0.4181794270937505,1636,0.9445727482678984,114.1589607,22.3237215,513354006,1244,0.2827466820542412
322,0.5151882718560078,1636,0.9445727482678984,114.1910275,22.3224981,519829961,647,0.6272360069244085
323,0.44899544935552566,1636,0.9445727482678984,114.1914607,22.3233522,519830025,1079,0.37795729948066936
324,0.4639063147935734,1636,0.9445727482678984,114.1888795,22.3234266,519831404,989,0.4298903635314484
325,0.3958580720321971,1636,0.9445727482678984,114.1894027,22.3232035,519831414,1341,0.2267743796884016
326,0.4767071525934193,1636,0.9445727482678984,114.1903515,22.3239101,519918268,895,0.48413156376226196
327,0.41837003513244375,1636,0.9445727482678984,114.1786653,22.3000954,523588218,1242,0.28390075014425853
328,0.28694879688396924,1636,0.9445727482678984,114.1942465,22.3332009,523609080,1593,0.08136180034622043
329,0.2782472202803115,1640,0.9468822170900693,114.1955014,22.3334046,568156697,1602,0.07616849394114253
330,0.02516272857817872,2,0.0011547344110854503,114.195765,22.3321478,568156760,1636,0.05654933641084824
331,0.0,0,0.0,114.195937,22.3324702,568156805,1665,0.020196191575302943
332,0.010305058757198794,2,0.0011547344110854503,114.1958568,22.332051,568156941,1646,0.050778995960761686
333,0.0,0,0.0,114.1958154,22.3329999,568156962,1665,0.020196191575302943
334,0.0,0,0.0,114.1965594,22.3327498,568156975,1665,0.020196191575302943
335,0.3241024641726391,1639,0.9463048498845266,114.1961341,22.3320071,568157081,1550,0.10617426428159261
336,0.3046318129948277,1636,0.9445727482678984,114.1957722,22.3317668,568157089,1574,0.09232544720138489
337,0.3037444188170537,1637,0.9451501154734411,114.1976854,22.3332544,568157200,1577,0.09059434506635891
338,0.2744949664998499,1638,0.9457274826789839,114.195525,22.3318236,568157310,1608,0.0727062896710906
339,0.3949490685444468,1637,0.9451501154734411,114.1895106,22.3276463,568273429,1346,0.22388920946335833
340,0.44868869227147673,1636,0.9445727482678984,114.1880086,22.3273658,568273430,1084,0.3750721292556261
341,0.4402307016977786,1636,0.9445727482678984,114.1830426,22.3265556,568273435,1130,0.3485285631852279
342,0.35530653603118195,1636,0.9445727482678984,114.1910456,22.3277762,568273448,1482,0.1454125793421812
343,0.24291884341909592,1636,0.9445727482678984,114.1915207,22.3281596,568273464,1618,0.06693594922100404
344,0.42874107646279047,1636,0.9445727482678984,114.1918838,22.3280991,568273474,1188,0.3150605885747259
345,0.4030811220898521,1636,0.9445727482678984,114.1884306,22.3265842,568273476,1306,0.24697057126370456
346,0.4455057186234977,1636,0.9445727482678984,114.1876214,22.3289754,568273477,1105,0.36295441431044434
347,0.43500672258367173,1636,0.9445727482678984,114.1898054,22.3277918,568273492,1154,0.3346797461050202
348,0.39693422248588756,1636,0.9445727482678984,114.1898428,22.3289002,568273493,1332,0.2319676860934795
349,0.4124318584949645,1636,0.9445727482678984,114.1892822,22.3289177,568273494,1267,0.26947489901904215
350,0.5267874200037885,1636,0.9445727482678984,114.1852354,22.3269192,568273497,577,0.6676283900750144
351,0.49710363751498937,1636,0.9445727482678984,114.1893469,22.3272562,568369991,753,0.566070398153491
352,0.30389856727242726,1637,0.9451501154734411,114.1790956,22.33642,574302298,1576,0.09117137911136756
353,0.3826899729027597,1636,0.9445727482678984,114.1898263,22.3197666,574312961,1385,0.20138488170802077
354,0.27237631747601604,1636,0.9445727482678984,114.1896395,22.3193568,574312973,1610,0.07155222158107329
355,0.46968006022362274,1636,0.9445727482678984,114.1849696,22.3100872,574313738,942,0.4570109636468552
356,0.3865179866584197,1636,0.9445727482678984,114.1848785,22.3101762,574313748,1367,0.21177149451817656
357,0.5089840836374379,1636,0.9445727482678984,114.1869538,22.3273486,576880570,683,0.6064627813040969
358,0.45167537077544656,1636,0.9445727482678984,114.1828377,22.3117888,582481740,1065,0.38603577611079054
359,0.4451312178194393,1636,0.9445727482678984,114.1855265,22.3093688,582481816,1108,0.36122331217541837
360,0.628303008915804,1636,0.9445727482678984,114.1875581,22.3088418,582481839,185,0.8938257357184074
361,0.47994861092986213,1636,0.9445727482678984,114.1853278,22.3093638,582482198,869,0.49913444893248704
362,0.43951472889196425,1636,0.9445727482678984,114.1801558,22.3150449,582482277,1137,0.3444893248701673
363,0.42998134787562936,1636,0.9445727482678984,114.1832558,22.3088278,582486609,1182,0.31852279284477786
364,0.3746401674197275,1636,0.9445727482678984,114.184037,22.3094138,582486612,1415,0.1840738603577611
365,0.5050351040396761,1636,0.9445727482678984,114.1850423,22.3083545,582486617,705,0.5937680323139065
366,0.5356035613867528,1636,0.9445727482678984,114.1847574,22.3085337,582486618,529,0.6953260242354299
367,0.49362699725612125,1636,0.9445727482678984,114.184371,22.3087768,582486619,781,0.5499134448932487
368,0.5570923930383092,1636,0.9445727482678984,114.184507,22.3081931,582486620,434,0.7501442585112522
369,0.36019410052343903,1636,0.9445727482678984,114.1835471,22.3099145,582486626,1465,0.15522215810732834
370,0.0,0,0.0,114.1857052,22.3079296,582486639,1665,0.020196191575302943
371,0.5784478624102833,1636,0.9445727482678984,114.1854614,22.3075958,582486640,347,0.8003462204270052
372,0.5875646412175065,1636,0.9445727482678984,114.1874426,22.3080225,582486660,315,0.8188113098672821
373,0.5286263148152901,1636,0.9445727482678984,114.1842255,22.3093194,582486679,565,0.6745527986151183
374,0.5294780001960647,1636,0.9445727482678984,114.1838978,22.308589,582486837,560,0.6774379688401616
375,0.5428997702993331,1636,0.9445727482678984,114.1875507,22.3085735,582486851,495,0.7149451817657242
376,0.5189780528328857,1636,0.9445727482678984,114.1838951,22.3090124,582486941,623,0.6410848240046163
377,0.43973544607019094,1636,0.9445727482678984,114.1835475,22.3087922,582486944,1135,0.34564339296018465
378,0.47690229849913574,1636,0.9445727482678984,114.1811862,22.3072208,582486959,894,0.4847085978072706
379,0.4063009422420321,1636,0.9445727482678984,114.1806577,22.3067338,582593236,1292,0.2550490478938257
380,0.4709455707177018,1636,0.9445727482678984,114.1801415,22.3061071,582593262,933,0.46220427005193304
381,0.5443538436946133,1636,0.9445727482678984,114.1790845,22.305623,582593265,489,0.7184073860357761
382,0.5290521828132427,1636,0.9445727482678984,114.1783729,22.3057544,582593267,564,0.6751298326601269
383,0.4179845854794275,1636,0.9445727482678984,114.1808046,22.3070679,582593293,1245,0.28216964800923255
384,0.3517967440147885,1636,0.9445727482678984,114.1805856,22.3070256,582593329,1490,0.14079630698211196
385,0.32357263668095076,1636,0.9445727482678984,114.1811766,22.30432,582593392,1551,0.10559723023658396
386,0.3797478496620867,1636,0.9445727482678984,114.1814843,22.3061159,582593415,1400,0.19272937103289095
387,0.39993007122426216,1636,0.9445727482678984,114.1815653,22.3052918,582593417,1318,0.2400461627236007
388,0.3734209747011315,1636,0.9445727482678984,114.1793684,22.3078071,582593473,1424,0.1788805539526832
389,0.38691447503925736,1636,0.9445727482678984,114.1789917,22.3086809,582593479,1366,0.21234852856318523
390,0.3911087649333263,1636,0.9445727482678984,114.1788739,22.3092717,582596632,1360,0.21581073283323715
391,0.36555910943529085,1636,0.9445727482678984,114.1789901,22.3090772,582596633,1453,0.1621465666474322
392,0.37089849727542124,1636,0.9445727482678984,114.1812076,22.3066487,582596651,1430,0.17541834968263129
393,0.3453469093484197,1636,0.9445727482678984,114.1818047,22.3062009,582596692,1507,0.1309867282169648
394,0.0,0,0.0,114.1831868,22.2846585,587637080,1665,0.020196191575302943
395,0.2043347300257993,1637,0.9451501154734411,114.1830717,22.2846466,587637101,1625,0.06289671090594345
396,0.3850402587642764,1636,0.9445727482678984,114.1896162,22.3182366,597408265,1374,0.20773225620311597
397,0.35503523625186495,1636,0.9445727482678984,114.1784179,22.3059056,629539289,1483,0.14483554529717255
398,0.5030173220683024,1636,0.9445727482678984,114.1676527,22.3244605,653112507,716,0.5874206578188114
399,0.47070295639633897,1636,0.9445727482678984,114.1616453,22.3070758,660415615,935,0.46105020196191576
400,0.5822905218075126,1636,0.9445727482678984,114.1590169,22.3296552,660864274,333,0.8084246970571264
401,0.44758115038171264,1637,0.9451501154734411,114.1618473,22.3326545,660864276,1092,0.3704558568955568
402,0.5009090147082178,1636,0.9445727482678984,114.1604067,22.3294008,660864277,733,0.5776110790536642
403,0.0,0,0.0,114.1630195,22.3273642,660864278,1665,0.020196191575302943
