zone_od_id,origin_tpusb,destination_tpusb,main_mode,sample_flow,expanded_hk_flow,road_factor,road_proxy_flow,kish_neff,origin_26PDD,origin_26PDD_name,destination_26PDD,destination_26PDD_name
1473,264050,222018,9,1,442.537,1.0,442.537,1.0,7,Sham Shui Po,6,Mong Kok
1474,264051,222012,6,1,252.1879,1.0,252.1879,1.0,7,Sham Shui Po,6,Mong Kok
1475,264053,255014,6,1,76.2616,1.0,76.2616,1.0,7,Sham Shui Po,7,Sham Shui Po
1476,264062,286014,6,1,95.9737,1.0,95.9737,1.0,7,Sham Shui Po,8,Kowloon City
1477,264066,226007,6,2,1.7846,1.0,1.7846,2.0,7,Sham Shui Po,5,Yau Ma Tei
1478,264066,261021,6,1,251.8451,1.0,251.8451,1.0,7,Sham Shui Po,7,Sham Shui Po
1479,264066,264066,8,1,1115.704,1.0,1115.704,1.0,7,Sham Shui Po,7,Sham Shui Po
1480,265004,255014,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1481,265007,153053,6,1,82.0913,1.0,82.0913,1.0,7,Sham Shui Po,3,Eastern
1482,265007,242039,7,1,284.4896,1.0,284.4896,1.0,7,Sham Shui Po,8,Kowloon City
1483,265007,245013,6,1,37.8718,1.0,37.8718,1.0,7,Sham Shui Po,8,Kowloon City
1484,265007,284023,7,1,609.4538,1.0,609.4538,1.0,7,Sham Shui Po,10,Wong Tai Sin
1485,265008,285002,6,1,97.5965,1.0,97.5965,1.0,7,Sham Shui Po,8,Kowloon City
1486,265011,269002,9,1,83.5523,1.0,83.5523,1.0,7,Sham Shui Po,7,Sham Shui Po
1487,265018,226010,7,1,5000.0,1.0,5000.0,1.0,7,Sham Shui Po,5,Yau Ma Tei
1488,265018,229018,6,1,117.1194,1.0,117.1194,1.0,7,Sham Shui Po,5,Yau Ma Tei
1489,265018,234016,8,1,1377.284,1.0,1377.284,1.0,7,Sham Shui Po,8,Kowloon City
1490,265018,234021,7,2,2234.4849,1.0,2234.4849,1.998474435508,7,Sham Shui Po,8,Kowloon City
1491,265018,237003,6,1,258.6247,1.0,258.6247,1.0,7,Sham Shui Po,8,Kowloon City
1492,265018,253002,6,2,2087.9397,1.0,2087.9397,1.987973485466,7,Sham Shui Po,5,Yau Ma Tei
1493,265018,262005,1|6,5,1480.1639,0.41435083511177323,613.3071480672992,4.375970915083,7,Sham Shui Po,7,Sham Shui Po
1494,265018,263005,5,1,147.4256,1.0,147.4256,1.0,7,Sham Shui Po,7,Sham Shui Po
1495,265018,263012,6,1,188.1424,1.0,188.1424,1.0,7,Sham Shui Po,7,Sham Shui Po
1496,265018,268014,6,1,208.1972,1.0,208.1972,1.0,7,Sham Shui Po,7,Sham Shui Po
1497,265018,268033,1|6,2,374.1547,0.41435083511177323,155.03131240599498,1.599096203845,7,Sham Shui Po,7,Sham Shui Po
1498,265018,285012,6,1,238.3397,1.0,238.3397,1.0,7,Sham Shui Po,8,Kowloon City
1499,265019,229044,6,1,253.4448,1.0,253.4448,1.0,7,Sham Shui Po,6,Mong Kok
1500,265019,261020,6,1,210.0748,1.0,210.0748,1.0,7,Sham Shui Po,7,Sham Shui Po
1501,265020,234016,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,8,Kowloon City
1502,265020,241013,6,1,220.128,1.0,220.128,1.0,7,Sham Shui Po,8,Kowloon City
1503,265020,262005,7|99,3,350.2074,0.33666867985308263,117.90386303278045,2.427823944829,7,Sham Shui Po,7,Sham Shui Po
1504,265020,264002,5,1,73.2769,1.0,73.2769,1.0,7,Sham Shui Po,7,Sham Shui Po
1505,265020,269003,6,1,72.074,1.0,72.074,1.0,7,Sham Shui Po,7,Sham Shui Po
1506,265020,272015,6,2,154.9748,1.0,154.9748,2.0,7,Sham Shui Po,8,Kowloon City
1507,265020,285024,6,1,267.4545,1.0,267.4545,1.0,7,Sham Shui Po,8,Kowloon City
1508,265021,236024,6,1,73.6279,1.0,73.6279,1.0,7,Sham Shui Po,8,Kowloon City
1509,265021,264003,6,1,99.7142,1.0,99.7142,1.0,7,Sham Shui Po,7,Sham Shui Po
1510,265021,285007,7,1,73.2769,1.0,73.2769,1.0,7,Sham Shui Po,8,Kowloon City
1511,265023,255001,6,1,241.1033,1.0,241.1033,1.0,7,Sham Shui Po,7,Sham Shui Po
1512,265023,266028,6,2,1896.7503,1.0,1896.7503,1.902517422048,7,Sham Shui Po,7,Sham Shui Po
1513,265024,263018,6,2,269.3901,1.0,269.3901,1.727932938523,7,Sham Shui Po,7,Sham Shui Po
1514,266001,215005,8,1,100.6121,1.0,100.6121,1.0,7,Sham Shui Po,5,Yau Ma Tei
1515,266002,254012,6,1,94.3849,1.0,94.3849,1.0,7,Sham Shui Po,7,Sham Shui Po
1516,266002,263013,6,4,386.2956,1.0,386.2956,2.808302300642,7,Sham Shui Po,7,Sham Shui Po
1517,266005,225048,7,1,2282.8501,1.0,2282.8501,1.0,7,Sham Shui Po,5,Yau Ma Tei
1518,266006,255011,5,2,162.9503,1.0,162.9503,1.991513043569,7,Sham Shui Po,7,Sham Shui Po
1519,266009,221092,6,1,83.5809,1.0,83.5809,1.0,7,Sham Shui Po,6,Mong Kok
1520,266009,221097,6,1,218.4666,1.0,218.4666,1.0,7,Sham Shui Po,6,Mong Kok
1521,266010,222018,6,1,139.6133,1.0,139.6133,1.0,7,Sham Shui Po,6,Mong Kok
1522,266010,227021,6,1,253.0388,1.0,253.0388,1.0,7,Sham Shui Po,6,Mong Kok
1523,266010,263015,6,1,226.3885,1.0,226.3885,1.0,7,Sham Shui Po,7,Sham Shui Po
1524,266011,283028,6,1,364.7587,1.0,364.7587,1.0,7,Sham Shui Po,10,Wong Tai Sin
1525,266012,266021,7,1,292.6244,1.0,292.6244,1.0,7,Sham Shui Po,7,Sham Shui Po
1526,266012,267037,9,1,114.7866,1.0,114.7866,1.0,7,Sham Shui Po,7,Sham Shui Po
1527,266014,268027,9,1,974.1237,1.0,974.1237,1.0,7,Sham Shui Po,7,Sham Shui Po
1528,266015,221020,6,1,88.3541,1.0,88.3541,1.0,7,Sham Shui Po,6,Mong Kok
1529,266015,266018,8|99,2,1839.9844,0.17591450265351555,323.6799406162272,1.093882302544,7,Sham Shui Po,7,Sham Shui Po
1530,266016,255015,6,1,89.4496,1.0,89.4496,1.0,7,Sham Shui Po,7,Sham Shui Po
1531,266018,113005,6,1,108.3447,1.0,108.3447,1.0,7,Sham Shui Po,1,Central & Western
1532,266018,221028,6,1,288.4362,1.0,288.4362,1.0,7,Sham Shui Po,6,Mong Kok
1533,266018,221097,6,1,288.4362,1.0,288.4362,1.0,7,Sham Shui Po,6,Mong Kok
1534,266018,225087,6,1,426.3346,1.0,426.3346,1.0,7,Sham Shui Po,5,Yau Ma Tei
1535,266018,229013,6,2,556.1399,1.0,556.1399,1.999713177468,7,Sham Shui Po,6,Mong Kok
1536,266018,234021,6,1,847.6324,1.0,847.6324,1.0,7,Sham Shui Po,8,Kowloon City
1537,266018,255011,5|6|99,18,4696.0738,0.5294813539384373,2486.4835138188223,4.937062764365,7,Sham Shui Po,7,Sham Shui Po
1538,266018,255014,1|5|6,5,2137.3572,0.49161201674912,1050.7504836052522,2.661140835625,7,Sham Shui Po,7,Sham Shui Po
1539,266018,263012,6|99,9,859.3808,0.4515548487567854,388.05756716848526,8.003094915081,7,Sham Shui Po,7,Sham Shui Po
1540,266018,263013,6,2,447.7933,1.0,447.7933,1.999904579428,7,Sham Shui Po,7,Sham Shui Po
1541,266018,263015,6,2,421.9517,1.0,421.9517,1.991175489457,7,Sham Shui Po,7,Sham Shui Po
1542,266018,264034,6|99,2,72.1929,0.4515548487567854,32.59905404081373,1.025025323031,7,Sham Shui Po,7,Sham Shui Po
1543,266018,268033,8|99,2,773.3285,0.17591450265351555,136.03969846528918,1.227440751134,7,Sham Shui Po,7,Sham Shui Po
1544,266018,268035,5,1,186.8095,1.0,186.8095,1.0,7,Sham Shui Po,7,Sham Shui Po
1545,266018,269003,6,1,255.2266,1.0,255.2266,1.0,7,Sham Shui Po,7,Sham Shui Po
1546,266019,222011,6,1,250.4092,1.0,250.4092,1.0,7,Sham Shui Po,6,Mong Kok
1547,266021,153037,6,1,156.5016,1.0,156.5016,1.0,7,Sham Shui Po,3,Eastern
1548,266021,211018,7,1,3053.5941,1.0,3053.5941,1.0,7,Sham Shui Po,5,Yau Ma Tei
1549,266021,233002,6,2,115.1458,1.0,115.1458,1.996956520056,7,Sham Shui Po,8,Kowloon City
1550,266024,115007,6,1,86.2626,1.0,86.2626,1.0,7,Sham Shui Po,1,Central & Western
1551,266024,264020,5,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1552,266024,271045,6,1,568.3744,1.0,568.3744,1.0,7,Sham Shui Po,8,Kowloon City
1553,266025,222012,6,1,255.5937,1.0,255.5937,1.0,7,Sham Shui Po,6,Mong Kok
1554,266026,255014,9,1,974.1237,1.0,974.1237,1.0,7,Sham Shui Po,7,Sham Shui Po
1555,266026,255015,6,1,81.6673,1.0,81.6673,1.0,7,Sham Shui Po,7,Sham Shui Po
1556,266027,268027,9,1,223.1711,1.0,223.1711,1.0,7,Sham Shui Po,7,Sham Shui Po
1557,266030,222003,9,1,596.6495,1.0,596.6495,1.0,7,Sham Shui Po,6,Mong Kok
1558,266034,253005,6,1,171.1105,1.0,171.1105,1.0,7,Sham Shui Po,5,Yau Ma Tei
1559,266035,234014,6,1,112.9124,1.0,112.9124,1.0,7,Sham Shui Po,8,Kowloon City
1560,266036,121020,9,1,88.4185,1.0,88.4185,1.0,7,Sham Shui Po,1,Central & Western
1561,266036,221089,6,1,80.0429,1.0,80.0429,1.0,7,Sham Shui Po,6,Mong Kok
1562,266038,212023,6,1,83.6149,1.0,83.6149,1.0,7,Sham Shui Po,5,Yau Ma Tei
1563,266038,222018,6,1,101.4687,1.0,101.4687,1.0,7,Sham Shui Po,6,Mong Kok
1564,266039,221077,6,1,253.0236,1.0,253.0236,1.0,7,Sham Shui Po,6,Mong Kok
1565,266039,264019,6,1,80.4256,1.0,80.4256,1.0,7,Sham Shui Po,7,Sham Shui Po
1566,266039,264053,6,1,105.4742,1.0,105.4742,1.0,7,Sham Shui Po,7,Sham Shui Po
1567,266040,215003,9,1,79.6057,1.0,79.6057,1.0,7,Sham Shui Po,8,Kowloon City
1568,266040,221023,8,1,735.2606,1.0,735.2606,1.0,7,Sham Shui Po,6,Mong Kok
1569,266040,255014,6,1,225.3994,1.0,225.3994,1.0,7,Sham Shui Po,7,Sham Shui Po
1570,266041,237001,6,1,276.8146,1.0,276.8146,1.0,7,Sham Shui Po,8,Kowloon City
1571,267003,221036,9,1,216.3167,1.0,216.3167,1.0,7,Sham Shui Po,6,Mong Kok
1572,267003,225078,5,1,145.8806,1.0,145.8806,1.0,7,Sham Shui Po,5,Yau Ma Tei
1573,267003,263005,6,1,81.6673,1.0,81.6673,1.0,7,Sham Shui Po,7,Sham Shui Po
1574,267003,263016,6,1,91.3064,1.0,91.3064,1.0,7,Sham Shui Po,7,Sham Shui Po
1575,267003,264002,7,1,223.5458,1.0,223.5458,1.0,7,Sham Shui Po,7,Sham Shui Po
1576,267003,271045,7,1,792.527,1.0,792.527,1.0,7,Sham Shui Po,8,Kowloon City
1577,267004,235012,9,1,255.2586,1.0,255.2586,1.0,7,Sham Shui Po,8,Kowloon City
1578,267004,264019,6,1,132.8378,1.0,132.8378,1.0,7,Sham Shui Po,7,Sham Shui Po
1579,267005,268019,6,1,98.7348,1.0,98.7348,1.0,7,Sham Shui Po,7,Sham Shui Po
1580,267006,234021,6,1,113.8996,1.0,113.8996,1.0,7,Sham Shui Po,8,Kowloon City
1581,267010,229044,7,1,140.8671,1.0,140.8671,1.0,7,Sham Shui Po,6,Mong Kok
1582,267015,222020,6,1,743.3255,1.0,743.3255,1.0,7,Sham Shui Po,6,Mong Kok
1583,267015,284025,6,1,280.9996,1.0,280.9996,1.0,7,Sham Shui Po,10,Wong Tai Sin
1584,267016,227012,5,1,170.9394,1.0,170.9394,1.0,7,Sham Shui Po,6,Mong Kok
1585,267017,247006,9,1,26.0774,1.0,26.0774,1.0,7,Sham Shui Po,8,Kowloon City
1586,267017,267025,5|99,2,261.5996,0.23193780745860756,60.67483765604876,1.783913735029,7,Sham Shui Po,7,Sham Shui Po
1587,267018,211020,6,1,374.5239,1.0,374.5239,1.0,7,Sham Shui Po,5,Yau Ma Tei
1588,267020,285009,6,2,178.3275,1.0,178.3275,1.995618663675,7,Sham Shui Po,8,Kowloon City
1589,267024,233011,6,1,260.5302,1.0,260.5302,1.0,7,Sham Shui Po,8,Kowloon City
1590,267024,261020,5,1,80.0156,1.0,80.0156,1.0,7,Sham Shui Po,7,Sham Shui Po
1591,267025,267017,5|99,2,261.5996,0.23193780745860756,60.67483765604876,1.783913735029,7,Sham Shui Po,7,Sham Shui Po
1592,267027,284020,5,1,2137.148,1.0,2137.148,1.0,7,Sham Shui Po,10,Wong Tai Sin
1593,267028,264020,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1594,267030,265024,6,2,1.7846,1.0,1.7846,2.0,7,Sham Shui Po,7,Sham Shui Po
1595,267030,271047,9,1,2320.0853,1.0,2320.0853,1.0,7,Sham Shui Po,8,Kowloon City
1596,267030,281028,6,1,237.5856,1.0,237.5856,1.0,7,Sham Shui Po,10,Wong Tai Sin
1597,267031,225046,6,2,713.3985,1.0,713.3985,1.999468185109,7,Sham Shui Po,5,Yau Ma Tei
1598,267031,229044,7,1,433.6773,1.0,433.6773,1.0,7,Sham Shui Po,6,Mong Kok
1599,267034,211006,6,1,115.3967,1.0,115.3967,1.0,7,Sham Shui Po,5,Yau Ma Tei
1600,267034,285007,5,1,137.0229,1.0,137.0229,1.0,7,Sham Shui Po,8,Kowloon City
1601,267037,216001,6,1,338.2869,1.0,338.2869,1.0,7,Sham Shui Po,5,Yau Ma Tei
1602,267037,221004,8,4,3151.3444,1.0,3151.3444,3.991006220356,7,Sham Shui Po,6,Mong Kok
1603,267037,263018,1|6,2,153.7844,0.41435083511177323,63.72069456716298,1.999362239303,7,Sham Shui Po,7,Sham Shui Po
1604,267037,266012,9,1,114.7866,1.0,114.7866,1.0,7,Sham Shui Po,7,Sham Shui Po
1605,267040,220026,6,2,634.3443,1.0,634.3443,1.991175475165,7,Sham Shui Po,5,Yau Ma Tei
1606,267040,225033,6,1,391.934,1.0,391.934,1.0,7,Sham Shui Po,5,Yau Ma Tei
1607,267040,243043,5,1,86.2626,1.0,86.2626,1.0,7,Sham Shui Po,8,Kowloon City
1608,268013,255001,7,3,1602.6137,1.0,1602.6137,2.936019972114,7,Sham Shui Po,7,Sham Shui Po
1609,268014,255011,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1610,268014,265018,6,1,208.1972,1.0,208.1972,1.0,7,Sham Shui Po,7,Sham Shui Po
1611,268014,284023,6,1,102.162,1.0,102.162,1.0,7,Sham Shui Po,10,Wong Tai Sin
1612,268022,264034,9,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1613,268027,264034,9,1,66.471,1.0,66.471,1.0,7,Sham Shui Po,7,Sham Shui Po
1614,268027,266014,9,1,362.175,1.0,362.175,1.0,7,Sham Shui Po,7,Sham Shui Po
1615,268027,266027,9,1,82.9741,1.0,82.9741,1.0,7,Sham Shui Po,7,Sham Shui Po
1616,268028,263005,5,1,160.2179,1.0,160.2179,1.0,7,Sham Shui Po,7,Sham Shui Po
1617,268030,152005,7,1,114.0958,1.0,114.0958,1.0,7,Sham Shui Po,3,Eastern
1618,268030,221032,5,1,139.836,1.0,139.836,1.0,7,Sham Shui Po,6,Mong Kok
1619,268030,234002,8,1,74.916,1.0,74.916,1.0,7,Sham Shui Po,8,Kowloon City
1620,268030,255014,6,2,144.148,1.0,144.148,2.0,7,Sham Shui Po,7,Sham Shui Po
1621,268030,263011,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,7,Sham Shui Po
1622,268031,151008,6,1,84.8478,1.0,84.8478,1.0,7,Sham Shui Po,3,Eastern
1623,268031,234021,6,1,254.0459,1.0,254.0459,1.0,7,Sham Shui Po,8,Kowloon City
1624,268031,241013,5,1,291.8391,1.0,291.8391,1.0,7,Sham Shui Po,8,Kowloon City
1625,268031,245010,7,1,658.61,1.0,658.61,1.0,7,Sham Shui Po,8,Kowloon City
1626,268031,255014,6,1,93.2501,1.0,93.2501,1.0,7,Sham Shui Po,7,Sham Shui Po
1627,268031,256002,6,1,118.2023,1.0,118.2023,1.0,7,Sham Shui Po,5,Yau Ma Tei
1628,268031,266025,6,1,86.1088,1.0,86.1088,1.0,7,Sham Shui Po,7,Sham Shui Po
1629,268031,268031,1|5|99,11,1540.2677,0.12247182278889115,188.63939280185298,3.559947514923,7,Sham Shui Po,7,Sham Shui Po
1630,268031,268033,1|5|6|99,5,853.0639,0.3421417689723334,291.8687917924377,3.632968237645,7,Sham Shui Po,7,Sham Shui Po
1631,268031,268035,7|99,5,2013.688,0.33666867985308263,677.9456805959943,4.346154467211,7,Sham Shui Po,7,Sham Shui Po
1632,268031,283028,5,1,100.9098,1.0,100.9098,1.0,7,Sham Shui Po,10,Wong Tai Sin
1633,268032,236024,7,1,1334.1908,1.0,1334.1908,1.0,7,Sham Shui Po,8,Kowloon City
1634,268032,255010,6,1,204.2633,1.0,204.2633,1.0,7,Sham Shui Po,7,Sham Shui Po
1635,268033,211021,1|7,2,239.586,0.30368889691510276,72.75960805630181,1.800833358283,7,Sham Shui Po,5,Yau Ma Tei
1636,268033,222023,6,1,80.8137,1.0,80.8137,1.0,7,Sham Shui Po,6,Mong Kok
1637,268033,222027,8,1,801.9448,1.0,801.9448,1.0,7,Sham Shui Po,6,Mong Kok
1638,268033,237003,1|8,2,892.6347,0.15500234199805443,138.36046904873072,1.250273861331,7,Sham Shui Po,8,Kowloon City
1639,268033,241022,5,1,165.2138,1.0,165.2138,1.0,7,Sham Shui Po,8,Kowloon City
1640,268033,253001,8,1,85.3543,1.0,85.3543,1.0,7,Sham Shui Po,5,Yau Ma Tei
1641,268033,265018,1|6,2,382.1432,0.41435083511177323,158.34135405228537,1.638974951395,7,Sham Shui Po,7,Sham Shui Po
1642,268033,266018,1|6,2,514.5549,0.41435083511177323,213.20625252585495,1.936907383418,7,Sham Shui Po,7,Sham Shui Po
1643,268033,268031,5|6|99,5,587.2317,0.5294813539384373,310.9282355915703,4.022933970923,7,Sham Shui Po,7,Sham Shui Po
1644,268033,286017,6,1,177.1656,1.0,177.1656,1.0,7,Sham Shui Po,8,Kowloon City
1645,268034,255014,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1646,268035,211021,1|7,2,596.7079,0.30368889691510276,181.21356393152743,1.995733426723,7,Sham Shui Po,5,Yau Ma Tei
1647,268035,266018,5,1,186.8095,1.0,186.8095,1.0,7,Sham Shui Po,7,Sham Shui Po
1648,269001,151008,6,1,145.6489,1.0,145.6489,1.0,12,Kwai Chung,3,Eastern
1649,269001,237003,5,1,180.316,1.0,180.316,1.0,12,Kwai Chung,8,Kowloon City
1650,269001,242004,6,5,539.3687,1.0,539.3687,4.846736588795,12,Kwai Chung,8,Kowloon City
1651,269001,243044,6,1,88.2343,1.0,88.2343,1.0,12,Kwai Chung,8,Kowloon City
1652,269001,251002,8|99,3,4050.4751,0.17591450265351555,712.5373127269487,2.019662712755,12,Kwai Chung,5,Yau Ma Tei
1653,269001,269001,8|99,4,1011.7381,0.17591450265351555,177.9794046771128,1.765762741197,12,Kwai Chung,12,Kwai Chung
1654,269002,265011,9,1,83.5523,1.0,83.5523,1.0,7,Sham Shui Po,7,Sham Shui Po
1655,269002,266040,9,1,70.1897,1.0,70.1897,1.0,7,Sham Shui Po,7,Sham Shui Po
1656,269003,151013,7,1,336.0802,1.0,336.0802,1.0,7,Sham Shui Po,3,Eastern
1657,269003,221070,6,1,75.7137,1.0,75.7137,1.0,7,Sham Shui Po,6,Mong Kok
1658,269003,221078,6,1,99.3429,1.0,99.3429,1.0,7,Sham Shui Po,6,Mong Kok
1659,269003,221079,6,1,394.9078,1.0,394.9078,1.0,7,Sham Shui Po,6,Mong Kok
1660,269003,221080,9,2,216.6393,1.0,216.6393,1.995182475366,7,Sham Shui Po,6,Mong Kok
1661,269003,222025,6,1,100.1202,1.0,100.1202,1.0,7,Sham Shui Po,6,Mong Kok
1662,269003,227020,6,1,256.8861,1.0,256.8861,1.0,7,Sham Shui Po,6,Mong Kok
1663,269003,255001,9|99,4,318.8741,0.13298801020840337,42.40643206599544,3.717544171133,7,Sham Shui Po,7,Sham Shui Po
1664,269003,266018,6,1,0.8923,1.0,0.8923,1.0,7,Sham Shui Po,7,Sham Shui Po
1665,269003,271030,7,1,90.5039,1.0,90.5039,1.0,7,Sham Shui Po,8,Kowloon City
1666,269003,283027,7,1,77.7568,1.0,77.7568,1.0,7,Sham Shui Po,10,Wong Tai Sin
1667,271008,283028,6,1,106.9652,1.0,106.9652,1.0,8,Kowloon City,10,Wong Tai Sin
1668,271012,221008,8,1,122.0658,1.0,122.0658,1.0,8,Kowloon City,6,Mong Kok
1669,271013,221085,5,1,173.561,1.0,173.561,1.0,8,Kowloon City,6,Mong Kok
1670,271013,231003,7,1,146.2205,1.0,146.2205,1.0,8,Kowloon City,8,Kowloon City
1671,271013,242037,7|9,3,689.1228,1.0,689.1228,2.930871244517,8,Kowloon City,8,Kowloon City
1672,271013,245015,1|9,2,308.8243,0.11645767721491501,35.964960645522076,1.968746054041,8,Kowloon City,8,Kowloon City
1673,271013,254011,9,1,91.2905,1.0,91.2905,1.0,8,Kowloon City,7,Sham Shui Po
1674,271013,263016,7|9,2,3936.6162,1.0,3936.6162,1.659375286136,8,Kowloon City,7,Sham Shui Po
1675,271013,271046,7,2,165.808,1.0,165.808,2.0,8,Kowloon City,8,Kowloon City
1676,271013,282023,6,1,80.3852,1.0,80.3852,1.0,8,Kowloon City,10,Wong Tai Sin
1677,271013,286028,7,1,400.2644,1.0,400.2644,1.0,8,Kowloon City,8,Kowloon City
1678,271015,234022,7,1,1180.7918,1.0,1180.7918,1.0,8,Kowloon City,8,Kowloon City
1679,271015,234023,9,1,66.4268,1.0,66.4268,1.0,8,Kowloon City,8,Kowloon City
1680,271015,281028,7,2,234.9534,1.0,234.9534,1.998119334272,8,Kowloon City,10,Wong Tai Sin
1681,271016,211024,7,1,948.3316,1.0,948.3316,1.0,8,Kowloon City,5,Yau Ma Tei
1682,271016,234022,7,1,304.0132,1.0,304.0132,1.0,8,Kowloon City,8,Kowloon City
1683,271019,236011,9,1,320.9565,1.0,320.9565,1.0,8,Kowloon City,8,Kowloon City
1684,271021,268031,5,1,256.8361,1.0,256.8361,1.0,8,Kowloon City,7,Sham Shui Po
1685,271029,213004,9,1,134.9568,1.0,134.9568,1.0,8,Kowloon City,8,Kowloon City
1686,271029,221008,9,1,122.0658,1.0,122.0658,1.0,8,Kowloon City,6,Mong Kok
1687,271030,222012,6,1,157.055,1.0,157.055,1.0,8,Kowloon City,6,Mong Kok
1688,271030,241006,5,1,279.3293,1.0,279.3293,1.0,8,Kowloon City,8,Kowloon City
1689,271030,254010,9,1,288.0399,1.0,288.0399,1.0,8,Kowloon City,7,Sham Shui Po
1690,271032,213004,7,2,153.6913,1.0,153.6913,1.989512045944,8,Kowloon City,8,Kowloon City
1691,271032,235001,7,1,210.9201,1.0,210.9201,1.0,8,Kowloon City,8,Kowloon City
1692,271032,237003,9,1,118.5492,1.0,118.5492,1.0,8,Kowloon City,8,Kowloon City
1693,271032,241013,6,1,303.1289,1.0,303.1289,1.0,8,Kowloon City,8,Kowloon City
1694,271032,245011,7,1,134.9568,1.0,134.9568,1.0,8,Kowloon City,8,Kowloon City
1695,271032,245012,9,1,134.9568,1.0,134.9568,1.0,8,Kowloon City,8,Kowloon City
1696,271032,251004,9,1,310.3322,1.0,310.3322,1.0,8,Kowloon City,5,Yau Ma Tei
1697,271032,263016,9,2,161.3916,1.0,161.3916,2.0,8,Kowloon City,7,Sham Shui Po
1698,271035,213004,9,1,71.2662,1.0,71.2662,1.0,8,Kowloon City,8,Kowloon City
1699,271035,227008,5,1,118.0421,1.0,118.0421,1.0,8,Kowloon City,6,Mong Kok
1700,271035,255014,6,2,161.9435,1.0,161.9435,1.999976771632,8,Kowloon City,7,Sham Shui Po
1701,271036,114019,7,1,31.0815,1.0,31.0815,1.0,8,Kowloon City,1,Central & Western
1702,271036,255001,9,1,91.2905,1.0,91.2905,1.0,8,Kowloon City,7,Sham Shui Po
1703,271036,283026,6,1,82.491,1.0,82.491,1.0,8,Kowloon City,10,Wong Tai Sin
1704,271037,261020,7,1,130.0358,1.0,130.0358,1.0,8,Kowloon City,7,Sham Shui Po
1705,271037,264037,6,1,37.944,1.0,37.944,1.0,8,Kowloon City,7,Sham Shui Po
1706,271037,282023,7,2,360.31,1.0,360.31,1.999123159662,8,Kowloon City,10,Wong Tai Sin
1707,271038,211018,6|7,3,1632.7028,1.0,1632.7028,2.400906598068,8,Kowloon City,5,Yau Ma Tei
1708,271039,285012,9,1,77.1186,1.0,77.1186,1.0,8,Kowloon City,8,Kowloon City
1709,271040,242041,6,1,103.6394,1.0,103.6394,1.0,8,Kowloon City,8,Kowloon City
1710,271040,243049,6,1,71.3914,1.0,71.3914,1.0,8,Kowloon City,8,Kowloon City
1711,271041,245013,9,1,144.4264,1.0,144.4264,1.0,8,Kowloon City,8,Kowloon City
1712,271044,235006,6,1,234.6857,1.0,234.6857,1.0,8,Kowloon City,8,Kowloon City
1713,271045,241012,5,1,71.7013,1.0,71.7013,1.0,8,Kowloon City,8,Kowloon City
1714,271045,245009,5,1,197.0883,1.0,197.0883,1.0,8,Kowloon City,8,Kowloon City
1715,271045,245010,5,1,144.4264,1.0,144.4264,1.0,8,Kowloon City,8,Kowloon City
1716,271045,245017,5,2,135.139,1.0,135.139,1.907783613993,8,Kowloon City,8,Kowloon City
1717,271045,264037,7,1,178.2916,1.0,178.2916,1.0,8,Kowloon City,7,Sham Shui Po
1718,271045,267003,7,1,143.0384,1.0,143.0384,1.0,8,Kowloon City,7,Sham Shui Po
1719,271046,231004,7,1,311.9304,1.0,311.9304,1.0,8,Kowloon City,8,Kowloon City
1720,271046,241021,6,1,149.7537,1.0,149.7537,1.0,8,Kowloon City,8,Kowloon City
1721,271046,271013,7,4,765.6965,1.0,765.6965,2.785452506696,8,Kowloon City,8,Kowloon City
1722,271047,241018,5,1,139.5588,1.0,139.5588,1.0,8,Kowloon City,8,Kowloon City
1723,271047,267030,9,1,80.4256,1.0,80.4256,1.0,8,Kowloon City,7,Sham Shui Po
1724,271050,283017,5,1,345.9589,1.0,345.9589,1.0,8,Kowloon City,10,Wong Tai Sin
1725,271050,285003,5|99,2,171.2743,0.23193780745860756,39.72498561600779,1.980404299053,8,Kowloon City,8,Kowloon City
1726,271050,285005,7,1,73.9534,1.0,73.9534,1.0,8,Kowloon City,8,Kowloon City
1727,271050,285006,6,1,439.2047,1.0,439.2047,1.0,8,Kowloon City,8,Kowloon City
1728,271050,285019,6|99,2,332.601,0.4515548487567854,150.1875942513556,1.999925014362,8,Kowloon City,8,Kowloon City
1729,271051,284024,7,2,386.7246,1.0,386.7246,1.989768130518,8,Kowloon City,10,Wong Tai Sin
1730,271052,231003,7,1,99.6664,1.0,99.6664,1.0,8,Kowloon City,8,Kowloon City
1731,272012,247011,6,1,85.3861,1.0,85.3861,1.0,8,Kowloon City,8,Kowloon City
1732,272015,147004,7,1,30.1303,1.0,30.1303,1.0,8,Kowloon City,2,Wan Chai
