tpusb,rep_lon,rep_lat,area_m2
221091,114.16778391924399,22.319536145906305,4736.402694560404
221092,114.16830186537243,22.319629870256705,6659.833695420238
221093,114.16891754536566,22.319741371057184,6882.625737504248
221094,114.16046829469295,22.32365798839818,11055.4928734321
221096,114.16795232346715,22.322420024955456,10732.412841991487
221097,114.16116843123721,22.32116255995014,9810.174744646474
221098,114.16006445474159,22.319917453199416,5730.023607896368
221099,114.16118072334001,22.319724736900678,15008.006853177862
222001,114.16832473703361,22.325883424004395,10113.94360902455
222002,114.16891960634021,22.32594698560488,7406.23319299441
222003,114.16945154507845,22.326008151505285,7265.114738289472
222004,114.17005748189604,22.32597078680608,7746.665959570324
222005,114.1720556658637,22.32597078680608,56586.96564655215
222006,114.16883732984567,22.324690409205267,15681.080881468339
222007,114.16969014091934,22.324845669105933,7209.563196190007
222008,114.17029401814249,22.324760561856717,8163.8730183059
222009,114.17138247759614,22.32483010090735,9568.361059429988
222010,114.17273798550723,22.325052725708364,7803.192429269109
222011,114.16875396011187,22.32376138915554,6706.736123547724
222012,114.16933599054491,22.323596513056145,8632.927582554275
222013,114.16897872093007,22.32265595230615,6626.002496006984
222014,114.16953261704944,22.322929460606503,7995.95404390463
222015,114.17005927452269,22.323155159506612,11044.891522181362
222016,114.17061838846908,22.323315421257526,13529.279154706282
222017,114.17150219820849,22.322094794458476,52971.28464379832
222018,114.172355662154,22.32227766115909,55075.05454197393
222019,114.16921420287298,22.321496991106777,9095.312314689745
222020,114.16980323097368,22.321603976707223,7639.48140091604
222021,114.17040419109412,22.321464575658034,7982.481949555019
222022,114.17087137704975,22.322049426607776,7788.98583044765
222023,114.16939530008719,22.320606637507254,4336.499971469126
222024,114.16998493214552,22.32071418630772,3704.8296796959858
222025,114.17054302146778,22.320816114708144,3936.8516577247847
222026,114.1711079993057,22.320918586658586,3840.1711976840434
222027,114.16954822114975,22.319855415407673,6980.703457356147
222028,114.17013854757147,22.319962391258116,5981.280591452937
222029,114.1707427481046,22.319868819908923,6385.709828526798
222030,114.17123253213003,22.320331814508673,5990.609799186324
222031,114.17394899858863,22.325769904409185,12093.624428865307
225006,114.17046256402105,22.312410286561217,6918.87343848901
225007,114.1686462133872,22.31159087590999,16588.197531842416
225008,114.16933005529816,22.31192174126044,2193.694008865075
225010,114.16942581126673,22.3114496112607,2447.054474341198
225011,114.16989937566379,22.311521792411064,2930.2963913840968
225012,114.1702862547405,22.31156874516148,1417.1049767887325
225013,114.17066493687202,22.31156874516148,5698.508427929521
225018,114.16952927388564,22.310940516110982,2720.2097697743793
225019,114.16999706443914,22.311017043611336,3166.468306509072
225020,114.17037811970191,22.311078752561635,1565.5921182163356
225021,114.16964635829842,22.310364535861282,3085.060668642614
225022,114.17010820651475,22.310443086061653,3580.127270357925
225023,114.17048504917122,22.310508248361934,1858.4911107141843
225024,114.17087258877649,22.310472118062492,3522.7315778332018
225025,114.16827792527243,22.309471983659968,10714.707446868033
