connector_od_id,zone_od_id,origin_tpusb,destination_tpusb,origin_node,destination_node,pair_weight,demand
9489,1467,264042,254012,103,1241,0.11111111111111108,246.88491111111102
9490,1467,264042,254012,103,1561,0.11111111111111108,246.88491111111102
9491,1467,264042,254012,1347,189,0.11111111111111108,246.88491111111102
9492,1467,264042,254012,1347,1241,0.11111111111111108,246.88491111111102
9493,1467,264042,254012,1347,1561,0.11111111111111108,246.88491111111102
9494,1468,264042,255002,318,1635,0.11111111111111108,39.90872222222221
9495,1468,264042,255002,318,1281,0.11111111111111108,39.90872222222221
9496,1468,264042,255002,318,69,0.11111111111111108,39.90872222222221
9497,1468,264042,255002,103,1635,0.11111111111111108,39.90872222222221
9498,1468,264042,255002,103,1281,0.11111111111111108,39.90872222222221
9499,1468,264042,255002,103,69,0.11111111111111108,39.90872222222221
9500,1468,264042,255002,1347,1635,0.11111111111111108,39.90872222222221
9501,1468,264042,255002,1347,1281,0.11111111111111108,39.90872222222221
9502,1468,264042,255002,1347,69,0.11111111111111108,39.90872222222221
9503,1469,264044,222020,318,156,0.3333333333333333,32.73309999999999
9504,1469,264044,222020,870,156,0.3333333333333333,32.73309999999999
9505,1469,264044,222020,865,156,0.3333333333333333,32.73309999999999
9506,1470,264044,244029,318,1469,0.11111111111111108,11.179122222222219
9507,1470,264044,244029,318,482,0.11111111111111108,11.179122222222219
9508,1470,264044,244029,318,1088,0.11111111111111108,11.179122222222219
9509,1470,264044,244029,870,1469,0.11111111111111108,11.179122222222219
9510,1470,264044,244029,870,482,0.11111111111111108,11.179122222222219
9511,1470,264044,244029,870,1088,0.11111111111111108,11.179122222222219
9512,1470,264044,244029,865,1469,0.11111111111111108,11.179122222222219
9513,1470,264044,244029,865,482,0.11111111111111108,11.179122222222219
9514,1470,264044,244029,865,1088,0.11111111111111108,11.179122222222219
9515,1471,264044,269002,318,1240,0.11111111111111108,9.283588888888886
9516,1471,264044,269002,318,1635,0.11111111111111108,9.283588888888886
9517,1471,264044,269002,318,49,0.11111111111111108,9.283588888888886
9518,1471,264044,269002,870,1240,0.11111111111111108,9.283588888888886
9519,1471,264044,269002,870,1635,0.11111111111111108,9.283588888888886
9520,1471,264044,269002,870,49,0.11111111111111108,9.283588888888886
9521,1471,264044,269002,865,1240,0.11111111111111108,9.283588888888886
9522,1471,264044,269002,865,1635,0.11111111111111108,9.283588888888886
9523,1471,264044,269002,865,49,0.11111111111111108,9.283588888888886
9524,1472,264045,221032,1347,1662,0.16666666666666669,20.20101666666667
9525,1472,264045,221032,1347,1279,0.16666666666666669,20.20101666666667
9526,1472,264045,221032,103,1662,0.16666666666666669,20.20101666666667
9527,1472,264045,221032,103,1279,0.16666666666666669,20.20101666666667
9528,1472,264045,221032,318,1662,0.16666666666666669,20.20101666666667
9529,1472,264045,221032,318,1279,0.16666666666666669,20.20101666666667
9530,1473,264050,222018,1552,1545,0.16666666666666669,73.75616666666667
9531,1473,264050,222018,1552,676,0.16666666666666669,73.75616666666667
9532,1473,264050,222018,1069,1545,0.16666666666666669,73.75616666666667
9533,1473,264050,222018,1069,676,0.16666666666666669,73.75616666666667
9534,1473,264050,222018,1347,1545,0.16666666666666669,73.75616666666667
9535,1473,264050,222018,1347,676,0.16666666666666669,73.75616666666667
9536,1474,264051,222012,862,754,0.11111111111111108,28.02087777777777
9537,1474,264051,222012,862,762,0.11111111111111108,28.02087777777777
9538,1474,264051,222012,862,665,0.11111111111111108,28.02087777777777
9539,1474,264051,222012,1347,754,0.11111111111111108,28.02087777777777
9540,1474,264051,222012,1347,762,0.11111111111111108,28.02087777777777
9541,1474,264051,222012,1347,665,0.11111111111111108,28.02087777777777
9542,1474,264051,222012,859,754,0.11111111111111108,28.02087777777777
9543,1474,264051,222012,859,762,0.11111111111111108,28.02087777777777
9544,1474,264051,222012,859,665,0.11111111111111108,28.02087777777777
9545,1475,264053,255014,862,1240,0.3333333333333333,25.42053333333333
9546,1475,264053,255014,862,19,0.3333333333333333,25.42053333333333
9547,1475,264053,255014,862,1635,0.3333333333333333,25.42053333333333
9548,1476,264062,286014,66,1249,0.3333333333333333,31.99123333333333
9549,1476,264062,286014,66,1246,0.3333333333333333,31.99123333333333
9550,1476,264062,286014,66,337,0.3333333333333333,31.99123333333333
9551,1477,264066,226007,318,966,0.11111111111111108,0.19828888888888882
9552,1477,264066,226007,318,1005,0.11111111111111108,0.19828888888888882
9553,1477,264066,226007,318,1485,0.11111111111111108,0.19828888888888882
9554,1477,264066,226007,103,966,0.11111111111111108,0.19828888888888882
9555,1477,264066,226007,103,1005,0.11111111111111108,0.19828888888888882
9556,1477,264066,226007,103,1485,0.11111111111111108,0.19828888888888882
9557,1477,264066,226007,69,966,0.11111111111111108,0.19828888888888882
9558,1477,264066,226007,69,1005,0.11111111111111108,0.19828888888888882
9559,1477,264066,226007,69,1485,0.11111111111111108,0.19828888888888882
9560,1478,264066,261021,318,1635,0.12499999999999997,31.480637499999993
9561,1478,264066,261021,318,320,0.12499999999999997,31.480637499999993
9562,1478,264066,261021,103,1635,0.12499999999999997,31.480637499999993
9563,1478,264066,261021,103,318,0.12499999999999997,31.480637499999993
9564,1478,264066,261021,103,320,0.12499999999999997,31.480637499999993
9565,1478,264066,261021,69,1635,0.12499999999999997,31.480637499999993
9566,1478,264066,261021,69,318,0.12499999999999997,31.480637499999993
9567,1478,264066,261021,69,320,0.12499999999999997,31.480637499999993
9568,1479,264066,264066,318,103,0.16666666666666663,185.95066666666662
9569,1479,264066,264066,318,69,0.16666666666666663,185.95066666666662
9570,1479,264066,264066,103,318,0.16666666666666663,185.95066666666662
9571,1479,264066,264066,103,69,0.16666666666666663,185.95066666666662
9572,1479,264066,264066,69,318,0.16666666666666663,185.95066666666662
9573,1479,264066,264066,69,103,0.16666666666666663,185.95066666666662
9574,1480,265004,255014,1347,1240,0.11111111111111108,9.027522222222219
9575,1480,265004,255014,1347,19,0.11111111111111108,9.027522222222219
9576,1480,265004,255014,1347,1635,0.11111111111111108,9.027522222222219
9577,1480,265004,255014,103,1240,0.11111111111111108,9.027522222222219
9578,1480,265004,255014,103,19,0.11111111111111108,9.027522222222219
9579,1480,265004,255014,103,1635,0.11111111111111108,9.027522222222219
9580,1480,265004,255014,318,1240,0.11111111111111108,9.027522222222219
9581,1480,265004,255014,318,19,0.11111111111111108,9.027522222222219
9582,1480,265004,255014,318,1635,0.11111111111111108,9.027522222222219
9583,1481,265007,153053,1552,1463,0.11111111111111108,9.121255555555553
9584,1481,265007,153053,1552,395,0.11111111111111108,9.121255555555553
9585,1481,265007,153053,1552,1462,0.11111111111111108,9.121255555555553
9586,1481,265007,153053,867,1463,0.11111111111111108,9.121255555555553
9587,1481,265007,153053,867,395,0.11111111111111108,9.121255555555553
9588,1481,265007,153053,867,1462,0.11111111111111108,9.121255555555553
9589,1481,265007,153053,868,1463,0.11111111111111108,9.121255555555553
9590,1481,265007,153053,868,395,0.11111111111111108,9.121255555555553
9591,1481,265007,153053,868,1462,0.11111111111111108,9.121255555555553
9592,1482,265007,242039,1552,396,0.11111111111111108,31.609955555555548
9593,1482,265007,242039,1552,1574,0.11111111111111108,31.609955555555548
9594,1482,265007,242039,1552,473,0.11111111111111108,31.609955555555548
9595,1482,265007,242039,867,396,0.11111111111111108,31.609955555555548
9596,1482,265007,242039,867,1574,0.11111111111111108,31.609955555555548
9597,1482,265007,242039,867,473,0.11111111111111108,31.609955555555548
9598,1482,265007,242039,868,396,0.11111111111111108,31.609955555555548
9599,1482,265007,242039,868,1574,0.11111111111111108,31.609955555555548
9600,1482,265007,242039,868,473,0.11111111111111108,31.609955555555548
9601,1483,265007,245013,1552,285,0.3333333333333333,12.623933333333333
9602,1483,265007,245013,867,285,0.3333333333333333,12.623933333333333
9603,1483,265007,245013,868,285,0.3333333333333333,12.623933333333333
9604,1484,265007,284023,1552,329,0.3333333333333333,203.15126666666666
9605,1484,265007,284023,867,329,0.3333333333333333,203.15126666666666
9606,1484,265007,284023,868,329,0.3333333333333333,203.15126666666666
9607,1485,265008,285002,1552,1191,0.11111111111111108,10.844055555555554
9608,1485,265008,285002,1552,1189,0.11111111111111108,10.844055555555554
9609,1485,265008,285002,1552,1188,0.11111111111111108,10.844055555555554
9610,1485,265008,285002,104,1191,0.11111111111111108,10.844055555555554
9611,1485,265008,285002,104,1189,0.11111111111111108,10.844055555555554
9612,1485,265008,285002,104,1188,0.11111111111111108,10.844055555555554
9613,1485,265008,285002,205,1191,0.11111111111111108,10.844055555555554
9614,1485,265008,285002,205,1189,0.11111111111111108,10.844055555555554
9615,1485,265008,285002,205,1188,0.11111111111111108,10.844055555555554
9616,1486,265011,269002,64,1240,0.11111111111111108,9.283588888888886
9617,1486,265011,269002,64,1635,0.11111111111111108,9.283588888888886
9618,1486,265011,269002,64,49,0.11111111111111108,9.283588888888886
9619,1486,265011,269002,544,1240,0.11111111111111108,9.283588888888886
9620,1486,265011,269002,544,1635,0.11111111111111108,9.283588888888886
9621,1486,265011,269002,544,49,0.11111111111111108,9.283588888888886
9622,1486,265011,269002,63,1240,0.11111111111111108,9.283588888888886
9623,1486,265011,269002,63,1635,0.11111111111111108,9.283588888888886
9624,1486,265011,269002,63,49,0.11111111111111108,9.283588888888886
9625,1487,265018,226010,866,814,0.3333333333333333,1666.6666666666665
9626,1487,265018,226010,773,814,0.3333333333333333,1666.6666666666665
9627,1487,265018,226010,865,814,0.3333333333333333,1666.6666666666665
9628,1488,265018,229018,866,675,0.11111111111111108,13.013266666666663
9629,1488,265018,229018,866,163,0.11111111111111108,13.013266666666663
9630,1488,265018,229018,866,1283,0.11111111111111108,13.013266666666663
9631,1488,265018,229018,773,675,0.11111111111111108,13.013266666666663
9632,1488,265018,229018,773,163,0.11111111111111108,13.013266666666663
9633,1488,265018,229018,773,1283,0.11111111111111108,13.013266666666663
9634,1488,265018,229018,865,675,0.11111111111111108,13.013266666666663
9635,1488,265018,229018,865,163,0.11111111111111108,13.013266666666663
9636,1488,265018,229018,865,1283,0.11111111111111108,13.013266666666663
9637,1489,265018,234016,866,569,0.16666666666666669,229.54733333333337
9638,1489,265018,234016,866,465,0.16666666666666669,229.54733333333337
9639,1489,265018,234016,773,569,0.16666666666666669,229.54733333333337
9640,1489,265018,234016,773,465,0.16666666666666669,229.54733333333337
9641,1489,265018,234016,865,569,0.16666666666666669,229.54733333333337
9642,1489,265018,234016,865,465,0.16666666666666669,229.54733333333337
9643,1490,265018,234021,866,455,0.11111111111111108,248.27609999999993
9644,1490,265018,234021,866,1526,0.11111111111111108,248.27609999999993
9645,1490,265018,234021,866,616,0.11111111111111108,248.27609999999993
9646,1490,265018,234021,773,455,0.11111111111111108,248.27609999999993
9647,1490,265018,234021,773,1526,0.11111111111111108,248.27609999999993
9648,1490,265018,234021,773,616,0.11111111111111108,248.27609999999993
9649,1490,265018,234021,865,455,0.11111111111111108,248.27609999999993
9650,1490,265018,234021,865,1526,0.11111111111111108,248.27609999999993
9651,1490,265018,234021,865,616,0.11111111111111108,248.27609999999993
9652,1491,265018,237003,866,902,0.16666666666666669,43.10411666666668
9653,1491,265018,237003,866,463,0.16666666666666669,43.10411666666668
9654,1491,265018,237003,773,902,0.16666666666666669,43.10411666666668
9655,1491,265018,237003,773,463,0.16666666666666669,43.10411666666668
9656,1491,265018,237003,865,902,0.16666666666666669,43.10411666666668
9657,1491,265018,237003,865,463,0.16666666666666669,43.10411666666668
9658,1492,265018,253002,866,182,0.11111111111111108,231.99329999999992
9659,1492,265018,253002,866,121,0.11111111111111108,231.99329999999992
9660,1492,265018,253002,866,118,0.11111111111111108,231.99329999999992
9661,1492,265018,253002,773,182,0.11111111111111108,231.99329999999992
9662,1492,265018,253002,773,121,0.11111111111111108,231.99329999999992
9663,1492,265018,253002,773,118,0.11111111111111108,231.99329999999992
9664,1492,265018,253002,865,182,0.11111111111111108,231.99329999999992
9665,1492,265018,253002,865,121,0.11111111111111108,231.99329999999992
9666,1492,265018,253002,865,118,0.11111111111111108,231.99329999999992
9667,1493,265018,262005,866,318,0.11111111111111108,68.14523867414434
9668,1493,265018,262005,866,870,0.11111111111111108,68.14523867414434
9669,1493,265018,262005,866,1552,0.11111111111111108,68.14523867414434
9670,1493,265018,262005,773,318,0.11111111111111108,68.14523867414434
9671,1493,265018,262005,773,870,0.11111111111111108,68.14523867414434
9672,1493,265018,262005,773,1552,0.11111111111111108,68.14523867414434
9673,1493,265018,262005,865,318,0.11111111111111108,68.14523867414434
9674,1493,265018,262005,865,870,0.11111111111111108,68.14523867414434
9675,1493,265018,262005,865,1552,0.11111111111111108,68.14523867414434
9676,1494,265018,263005,866,870,0.11111111111111108,16.380622222222218
9677,1494,265018,263005,866,1552,0.11111111111111108,16.380622222222218
9678,1494,265018,263005,866,1375,0.11111111111111108,16.380622222222218
9679,1494,265018,263005,773,870,0.11111111111111108,16.380622222222218
9680,1494,265018,263005,773,1552,0.11111111111111108,16.380622222222218
9681,1494,265018,263005,773,1375,0.11111111111111108,16.380622222222218
9682,1494,265018,263005,865,870,0.11111111111111108,16.380622222222218
9683,1494,265018,263005,865,1552,0.11111111111111108,16.380622222222218
9684,1494,265018,263005,865,1375,0.11111111111111108,16.380622222222218
9685,1495,265018,263012,866,1273,0.3333333333333333,62.714133333333336
9686,1495,265018,263012,773,1273,0.3333333333333333,62.714133333333336
9687,1495,265018,263012,865,1273,0.3333333333333333,62.714133333333336
9688,1496,265018,268014,866,1378,0.3333333333333333,69.39906666666667
9689,1496,265018,268014,773,1378,0.3333333333333333,69.39906666666667
9690,1496,265018,268014,865,1378,0.3333333333333333,69.39906666666667
9691,1497,265018,268033,866,1273,0.11111111111111108,17.225701378443883
9692,1497,265018,268033,866,256,0.11111111111111108,17.225701378443883
9693,1497,265018,268033,866,1378,0.11111111111111108,17.225701378443883
9694,1497,265018,268033,773,1273,0.11111111111111108,17.225701378443883
9695,1497,265018,268033,773,256,0.11111111111111108,17.225701378443883
9696,1497,265018,268033,773,1378,0.11111111111111108,17.225701378443883
9697,1497,265018,268033,865,1273,0.11111111111111108,17.225701378443883
9698,1497,265018,268033,865,256,0.11111111111111108,17.225701378443883
9699,1497,265018,268033,865,1378,0.11111111111111108,17.225701378443883
9700,1498,265018,285012,866,1308,0.11111111111111108,26.482188888888878
9701,1498,265018,285012,866,920,0.11111111111111108,26.482188888888878
9702,1498,265018,285012,866,1309,0.11111111111111108,26.482188888888878
9703,1498,265018,285012,773,1308,0.11111111111111108,26.482188888888878
9704,1498,265018,285012,773,920,0.11111111111111108,26.482188888888878
9705,1498,265018,285012,773,1309,0.11111111111111108,26.482188888888878
9706,1498,265018,285012,865,1308,0.11111111111111108,26.482188888888878
9707,1498,265018,285012,865,920,0.11111111111111108,26.482188888888878
9708,1498,265018,285012,865,1309,0.11111111111111108,26.482188888888878
9709,1499,265019,229044,1347,91,0.3333333333333333,84.48159999999999
9710,1499,265019,229044,1347,92,0.3333333333333333,84.48159999999999
9711,1499,265019,229044,1347,693,0.3333333333333333,84.48159999999999
9712,1500,265019,261020,1347,1635,0.3333333333333333,70.02493333333334
9713,1500,265019,261020,1347,1240,0.3333333333333333,70.02493333333334
9714,1500,265019,261020,1347,1340,0.3333333333333333,70.02493333333334
9715,1501,265020,234016,1340,569,0.25,20.311925
9716,1501,265020,234016,1340,465,0.25,20.311925
9717,1501,265020,234016,1093,569,0.25,20.311925
9718,1501,265020,234016,1093,465,0.25,20.311925
9719,1502,265020,241013,1340,1130,0.16666666666666669,36.688
9720,1502,265020,241013,1340,1299,0.16666666666666669,36.688
9721,1502,265020,241013,1340,1137,0.16666666666666669,36.688
9722,1502,265020,241013,1093,1130,0.16666666666666669,36.688
9723,1502,265020,241013,1093,1299,0.16666666666666669,36.688
9724,1502,265020,241013,1093,1137,0.16666666666666669,36.688
9725,1503,265020,262005,1340,318,0.16666666666666669,19.650643838796743
9726,1503,265020,262005,1340,870,0.16666666666666669,19.650643838796743
9727,1503,265020,262005,1340,1552,0.16666666666666669,19.650643838796743
9728,1503,265020,262005,1093,318,0.16666666666666669,19.650643838796743
9729,1503,265020,262005,1093,870,0.16666666666666669,19.650643838796743
9730,1503,265020,262005,1093,1552,0.16666666666666669,19.650643838796743
9731,1504,265020,264002,1340,1635,0.2,14.65538
9732,1504,265020,264002,1340,1240,0.2,14.65538
9733,1504,265020,264002,1093,1635,0.2,14.65538
9734,1504,265020,264002,1093,1240,0.2,14.65538
9735,1504,265020,264002,1093,1340,0.2,14.65538
9736,1505,265020,269003,1340,49,0.25,18.0185
9737,1505,265020,269003,1340,1240,0.25,18.0185
9738,1505,265020,269003,1093,49,0.25,18.0185
9739,1505,265020,269003,1093,1240,0.25,18.0185
9740,1506,265020,272015,1340,1370,0.5,77.4874
9741,1506,265020,272015,1093,1370,0.5,77.4874
9742,1507,265020,285024,1340,924,0.16666666666666669,44.575750000000006
9743,1507,265020,285024,1340,1309,0.16666666666666669,44.575750000000006
9744,1507,265020,285024,1340,1689,0.16666666666666669,44.575750000000006
9745,1507,265020,285024,1093,924,0.16666666666666669,44.575750000000006
9746,1507,265020,285024,1093,1309,0.16666666666666669,44.575750000000006
9747,1507,265020,285024,1093,1689,0.16666666666666669,44.575750000000006
9748,1508,265021,236024,866,997,0.11111111111111108,8.180877777777775
9749,1508,265021,236024,866,417,0.11111111111111108,8.180877777777775
9750,1508,265021,236024,866,32,0.11111111111111108,8.180877777777775
9751,1508,265021,236024,1347,997,0.11111111111111108,8.180877777777775
9752,1508,265021,236024,1347,417,0.11111111111111108,8.180877777777775
9753,1508,265021,236024,1347,32,0.11111111111111108,8.180877777777775
9754,1508,265021,236024,554,997,0.11111111111111108,8.180877777777775
9755,1508,265021,236024,554,417,0.11111111111111108,8.180877777777775
9756,1508,265021,236024,554,32,0.11111111111111108,8.180877777777775
9757,1509,265021,264003,866,1635,0.11111111111111108,11.079355555555553
9758,1509,265021,264003,866,318,0.11111111111111108,11.079355555555553
9759,1509,265021,264003,866,320,0.11111111111111108,11.079355555555553
9760,1509,265021,264003,1347,1635,0.11111111111111108,11.079355555555553
9761,1509,265021,264003,1347,318,0.11111111111111108,11.079355555555553
9762,1509,265021,264003,1347,320,0.11111111111111108,11.079355555555553
9763,1509,265021,264003,554,1635,0.11111111111111108,11.079355555555553
9764,1509,265021,264003,554,318,0.11111111111111108,11.079355555555553
9765,1509,265021,264003,554,320,0.11111111111111108,11.079355555555553
9766,1510,265021,285007,866,1190,0.11111111111111108,8.141877777777776
9767,1510,265021,285007,866,1500,0.11111111111111108,8.141877777777776
9768,1510,265021,285007,866,349,0.11111111111111108,8.141877777777776
9769,1510,265021,285007,1347,1190,0.11111111111111108,8.141877777777776
9770,1510,265021,285007,1347,1500,0.11111111111111108,8.141877777777776
9771,1510,265021,285007,1347,349,0.11111111111111108,8.141877777777776
9772,1510,265021,285007,554,1190,0.11111111111111108,8.141877777777776
9773,1510,265021,285007,554,1500,0.11111111111111108,8.141877777777776
9774,1510,265021,285007,554,349,0.11111111111111108,8.141877777777776
9775,1511,265023,255001,554,1635,0.11111111111111108,26.789255555555545
9776,1511,265023,255001,554,1281,0.11111111111111108,26.789255555555545
9777,1511,265023,255001,554,69,0.11111111111111108,26.789255555555545
9778,1511,265023,255001,544,1635,0.11111111111111108,26.789255555555545
9779,1511,265023,255001,544,1281,0.11111111111111108,26.789255555555545
9780,1511,265023,255001,544,69,0.11111111111111108,26.789255555555545
9781,1511,265023,255001,550,1635,0.11111111111111108,26.789255555555545
9782,1511,265023,255001,550,1281,0.11111111111111108,26.789255555555545
9783,1511,265023,255001,550,69,0.11111111111111108,26.789255555555545
9784,1512,265023,266028,554,1057,0.16666666666666669,316.12505000000004
9785,1512,265023,266028,554,1059,0.16666666666666669,316.12505000000004
9786,1512,265023,266028,544,1057,0.16666666666666669,316.12505000000004
9787,1512,265023,266028,544,1059,0.16666666666666669,316.12505000000004
9788,1512,265023,266028,550,1057,0.16666666666666669,316.12505000000004
9789,1512,265023,266028,550,1059,0.16666666666666669,316.12505000000004
9790,1513,265024,263018,1557,1375,0.11111111111111108,29.932233333333325
9791,1513,265024,263018,1557,870,0.11111111111111108,29.932233333333325
9792,1513,265024,263018,1557,1273,0.11111111111111108,29.932233333333325
9793,1513,265024,263018,1092,1375,0.11111111111111108,29.932233333333325
9794,1513,265024,263018,1092,870,0.11111111111111108,29.932233333333325
9795,1513,265024,263018,1092,1273,0.11111111111111108,29.932233333333325
9796,1513,265024,263018,1243,1375,0.11111111111111108,29.932233333333325
9797,1513,265024,263018,1243,870,0.11111111111111108,29.932233333333325
9798,1513,265024,263018,1243,1273,0.11111111111111108,29.932233333333325
9799,1514,266001,215005,1268,327,0.3333333333333333,33.537366666666664
9800,1514,266001,215005,1268,1681,0.3333333333333333,33.537366666666664
9801,1514,266001,215005,1268,1116,0.3333333333333333,33.537366666666664
9802,1515,266002,254012,1269,189,0.16666666666666669,15.730816666666668
9803,1515,266002,254012,1269,1241,0.16666666666666669,15.730816666666668
9804,1515,266002,254012,1269,1561,0.16666666666666669,15.730816666666668
9805,1515,266002,254012,559,189,0.16666666666666669,15.730816666666668
9806,1515,266002,254012,559,1241,0.16666666666666669,15.730816666666668
9807,1515,266002,254012,559,1561,0.16666666666666669,15.730816666666668
9808,1516,266002,263013,1269,1321,0.16666666666666669,64.38260000000001
9809,1516,266002,263013,1269,685,0.16666666666666669,64.38260000000001
9810,1516,266002,263013,1269,1376,0.16666666666666669,64.38260000000001
9811,1516,266002,263013,559,1321,0.16666666666666669,64.38260000000001
9812,1516,266002,263013,559,685,0.16666666666666669,64.38260000000001
9813,1516,266002,263013,559,1376,0.16666666666666669,64.38260000000001
9814,1517,266005,225048,268,935,0.16666666666666669,380.4750166666667
9815,1517,266005,225048,268,1666,0.16666666666666669,380.4750166666667
9816,1517,266005,225048,268,725,0.16666666666666669,380.4750166666667
9817,1517,266005,225048,402,935,0.16666666666666669,380.4750166666667
9818,1517,266005,225048,402,1666,0.16666666666666669,380.4750166666667
9819,1517,266005,225048,402,725,0.16666666666666669,380.4750166666667
9820,1518,266006,255011,267,1063,0.3333333333333333,54.316766666666666
9821,1518,266006,255011,1502,1063,0.3333333333333333,54.316766666666666
9822,1518,266006,255011,268,1063,0.3333333333333333,54.316766666666666
9823,1519,266009,221092,859,692,0.25,20.895225
9824,1519,266009,221092,859,697,0.25,20.895225
9825,1519,266009,221092,102,692,0.25,20.895225
9826,1519,266009,221092,102,697,0.25,20.895225
9827,1520,266009,221097,859,1221,0.16666666666666669,36.411100000000005
9828,1520,266009,221097,859,1038,0.16666666666666669,36.411100000000005
9829,1520,266009,221097,859,748,0.16666666666666669,36.411100000000005
9830,1520,266009,221097,102,1221,0.16666666666666669,36.411100000000005
9831,1520,266009,221097,102,1038,0.16666666666666669,36.411100000000005
9832,1520,266009,221097,102,748,0.16666666666666669,36.411100000000005
9833,1521,266010,222018,401,1545,0.25,34.903325
9834,1521,266010,222018,401,676,0.25,34.903325
9835,1521,266010,222018,1402,1545,0.25,34.903325
9836,1521,266010,222018,1402,676,0.25,34.903325
9837,1522,266010,227021,401,26,0.16666666666666669,42.17313333333334
9838,1522,266010,227021,401,610,0.16666666666666669,42.17313333333334
9839,1522,266010,227021,401,566,0.16666666666666669,42.17313333333334
9840,1522,266010,227021,1402,26,0.16666666666666669,42.17313333333334
9841,1522,266010,227021,1402,610,0.16666666666666669,42.17313333333334
9842,1522,266010,227021,1402,566,0.16666666666666669,42.17313333333334
9843,1523,266010,263015,401,1377,0.25,56.597125
9844,1523,266010,263015,401,1067,0.25,56.597125
9845,1523,266010,263015,1402,1377,0.25,56.597125
9846,1523,266010,263015,1402,1067,0.25,56.597125
9847,1524,266011,283028,103,1634,0.25,91.189675
9848,1524,266011,283028,103,328,0.25,91.189675
9849,1524,266011,283028,104,1634,0.25,91.189675
9850,1524,266011,283028,104,328,0.25,91.189675
9851,1525,266012,266021,1069,266,0.11111111111111108,32.51382222222221
9852,1525,266012,266021,1069,865,0.11111111111111108,32.51382222222221
9853,1525,266012,266021,1069,278,0.11111111111111108,32.51382222222221
9854,1525,266012,266021,103,266,0.11111111111111108,32.51382222222221
9855,1525,266012,266021,103,865,0.11111111111111108,32.51382222222221
9856,1525,266012,266021,103,278,0.11111111111111108,32.51382222222221
9857,1525,266012,266021,104,266,0.11111111111111108,32.51382222222221
9858,1525,266012,266021,104,865,0.11111111111111108,32.51382222222221
9859,1525,266012,266021,104,278,0.11111111111111108,32.51382222222221
9860,1526,266012,267037,1069,988,0.16666666666666669,19.131100000000004
9861,1526,266012,267037,1069,621,0.16666666666666669,19.131100000000004
9862,1526,266012,267037,103,988,0.16666666666666669,19.131100000000004
9863,1526,266012,267037,103,621,0.16666666666666669,19.131100000000004
9864,1526,266012,267037,104,988,0.16666666666666669,19.131100000000004
9865,1526,266012,267037,104,621,0.16666666666666669,19.131100000000004
9866,1527,266014,268027,556,257,0.16666666666666669,162.35395000000003
9867,1527,266014,268027,556,258,0.16666666666666669,162.35395000000003
9868,1527,266014,268027,556,1480,0.16666666666666669,162.35395000000003
9869,1527,266014,268027,20,257,0.16666666666666669,162.35395000000003
9870,1527,266014,268027,20,258,0.16666666666666669,162.35395000000003
9871,1527,266014,268027,20,1480,0.16666666666666669,162.35395000000003
9872,1528,266015,221020,556,398,0.16666666666666669,14.725683333333334
9873,1528,266015,221020,556,595,0.16666666666666669,14.725683333333334
9874,1528,266015,221020,556,765,0.16666666666666669,14.725683333333334
9875,1528,266015,221020,559,398,0.16666666666666669,14.725683333333334
9876,1528,266015,221020,559,595,0.16666666666666669,14.725683333333334
9877,1528,266015,221020,559,765,0.16666666666666669,14.725683333333334
9878,1529,266015,266018,556,402,0.16666666666666669,53.94665676937121
9879,1529,266015,266018,556,269,0.16666666666666669,53.94665676937121
9880,1529,266015,266018,556,268,0.16666666666666669,53.94665676937121
9881,1529,266015,266018,559,402,0.16666666666666669,53.94665676937121
9882,1529,266015,266018,559,269,0.16666666666666669,53.94665676937121
9883,1529,266015,266018,559,268,0.16666666666666669,53.94665676937121
9884,1530,266016,255015,551,1636,0.5,44.7248
9885,1530,266016,255015,559,1636,0.5,44.7248
9886,1531,266018,113005,402,74,0.11111111111111108,12.038299999999996
9887,1531,266018,113005,402,1608,0.11111111111111108,12.038299999999996
9888,1531,266018,113005,402,170,0.11111111111111108,12.038299999999996
9889,1531,266018,113005,269,74,0.11111111111111108,12.038299999999996
9890,1531,266018,113005,269,1608,0.11111111111111108,12.038299999999996
9891,1531,266018,113005,269,170,0.11111111111111108,12.038299999999996
9892,1531,266018,113005,268,74,0.11111111111111108,12.038299999999996
9893,1531,266018,113005,268,1608,0.11111111111111108,12.038299999999996
9894,1531,266018,113005,268,170,0.11111111111111108,12.038299999999996
9895,1532,266018,221028,402,739,0.16666666666666669,48.072700000000005
9896,1532,266018,221028,402,1045,0.16666666666666669,48.072700000000005
9897,1532,266018,221028,269,739,0.16666666666666669,48.072700000000005
9898,1532,266018,221028,269,1045,0.16666666666666669,48.072700000000005
9899,1532,266018,221028,268,739,0.16666666666666669,48.072700000000005
9900,1532,266018,221028,268,1045,0.16666666666666669,48.072700000000005
9901,1533,266018,221097,402,1221,0.11111111111111108,32.048466666666656
9902,1533,266018,221097,402,1038,0.11111111111111108,32.048466666666656
9903,1533,266018,221097,402,748,0.11111111111111108,32.048466666666656
9904,1533,266018,221097,269,1221,0.11111111111111108,32.048466666666656
9905,1533,266018,221097,269,1038,0.11111111111111108,32.048466666666656
9906,1533,266018,221097,269,748,0.11111111111111108,32.048466666666656
9907,1533,266018,221097,268,1221,0.11111111111111108,32.048466666666656
9908,1533,266018,221097,268,1038,0.11111111111111108,32.048466666666656
9909,1533,266018,221097,268,748,0.11111111111111108,32.048466666666656
